"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"Content/Story/Missions/DIA_ORG_819_Drax.d:59","A ty co z tego masz? Spokojnie dałbyś radę tym ścierwojadom w pojedynkę.","","","","DIA_ORG_819_Drax_Hello_Info.DIA_ORG_819_Drax_Hello.DIA_ORG_819_Drax_Hello_You_Could_Do_It_Yourself","AI_AddChoice",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:60","Skąd mam wiedzieć, że to nie pułapka?","","","","DIA_ORG_819_Drax_Hello_Info.DIA_ORG_819_Drax_Hello.DIA_ORG_819_Drax_Hello_Maybe_Its_A_Trap","AI_AddChoice",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:61","Nie brzmisz, jakbyś był z Khorinis.","","","","DIA_ORG_819_Drax_Hello_Info.DIA_ORG_819_Drax_Hello.DIA_ORG_819_Drax_Hello_You_Are_Not_From_Khorinis","AI_AddChoice",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:62","„Naszym” ognisku?","","","","DIA_ORG_819_Drax_Hello_Info.DIA_ORG_819_Drax_Hello.DIA_ORG_819_Drax_Hello_About_Fire","AI_AddChoice",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:72","„Naszym” ognisku?","""Unser"" Feuer?","","","Drax-CH0-G1RDemo_DraxHunt-Hero-47782","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:73","Taa, jest moje i moich ziomków.","Genau, ich hab noch einen Kumpel dabei. Du wirst ihn noch kennenlernen.","","","Drax-CH0-G1RDemo_DraxHunt-Drax-87244","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:83","Nie brzmisz, jakbyś był z Khorinis.","Du klingst nicht, als ob du aus Khorinis kommst.","","","Drax-CH0-None-Hero-72487","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:85","Ty też nie.","Du auch nicht.","","","Drax-CH0-None-Drax-86382","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:85","To skąd jesteś? Krainy Centralne?","Woher bist du? Mittelreich?","","","Drax-CH0-None-Hero-57725","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:89","Może tak, może nie.","Vielleicht, vielleicht auch nicht. ","","","Drax-CH0-None-Drax-47752","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:94","Skąd mam wiedzieć, że to nie pułapka?","Woher weiß ich, dass das keine Falle ist?","","","Drax-CH0-G1RDemo_DraxHunt-Hero-80576","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:95","A wyglądam ci na złego złoczyńcę, który chce ograbić biedną świeżynkę z całego nieistniejącego dobytku?","Du meinst, was wenn ich ein mieser Bösewicht bin, der dem armen Frischling all seine nicht vorhandenen Erzbrocken nehmen will?","","","Drax-CH0-G1RDemo_DraxHunt-Drax-27434","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:96","Bez urazy, przyjacielu, ale gdybym miał z tobą problem, już byś nie żył.","Nichts für ungut, mein Freund, aber wenn ich ein Problem mit dir hätte, dann wärst du schon tot.","","","Drax-CH0-G1RDemo_DraxHunt-Drax-91704","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:102","A ty co z tego masz? Spokojnie dałbyś radę tym ścierwojadom w pojedynkę.","Was hast du davon? Du siehst aus, als kämst du auch gut alleine mit ein paar Scavengern klar. ","","","Drax-CH0-G1RDemo_DraxHunt-Hero-61662-0","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:103","Aleś ty ostrożny. To dobrze! Po pierwsze: pamiętam, jak sam zostałem tu wrzucony i wszyscy próbowali mnie orżnąć albo zabić.","Was für ein argwöhnischer Geselle. Behalt dir das bei. Erstens, ich erinner mich noch daran wie es war ein Frischling zu sein den jeder nur ausnehmen will.","","","Drax-CH0-G1RDemo_DraxHunt-Drax-66721","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:104","Po drugie: jeśli się okaże, że jesteś choć ODROBINĘ mniej bezużyteczny niż przeciętna świeżynka, mogę ci doradzić, żebyś olał to, co pewnie nagadał ci Diego, i spróbował dołączyć do NASZEGO obozu – Nowego Obozu.","Und zweitens, wenn sich rausstellst dass du auch nur ein klein bisschen talentierter bist, als der übliche Neue,  dann kann es sein, dass ich dir vorschlage einfach auf Diegos Ratschlag zu scheißen - und stattdessen unserem Lager - dem Neuen Lager beizutreten.","","","Drax-CH0-G1RDemo_DraxHunt-Drax-59742","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:107","Przynajmniej z nami nie będziesz musiał do końca życia włazić w dupę Gomezowi.","Das Lager in dem du nicht den Rest deines Lebens Gomez Zucker in den Arsch blasen musst.","","","Drax-CH0-G1RDemo_DraxHunt-Drax-43603","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:109","Nie jestem zainteresowany.","","","","DIA_ORG_819_Drax_Hello_You_Could_Do_It_Yourself.DIA_ORG_819_Drax_Hello.DIA_ORG_819_Drax_Hello_No","AI_AddChoice",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:110","Umowa stoi. Jaki jest plan?","","","","DIA_ORG_819_Drax_Hello_You_Could_Do_It_Yourself.DIA_ORG_819_Drax_Hello.DIA_ORG_819_Drax_Hello_About_Plan","AI_AddChoice",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:114","A ten wasz gang ma przywódcę?","","","","DIA_ORG_819_Drax_Hello_You_Could_Do_It_Yourself.DIA_ORG_819_Drax_Hello.DIA_ORG_819_Drax_Hello_About_Leader","AI_AddChoice",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:117","Skąd mam wiedzieć, że to nie pułapka?","","","","DIA_ORG_819_Drax_Hello_You_Could_Do_It_Yourself.DIA_ORG_819_Drax_Hello.DIA_ORG_819_Drax_Hello_Maybe_Its_A_Trap","AI_AddChoice",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:122","Nie brzmisz, jakbyś był z Khorinis.","","","","DIA_ORG_819_Drax_Hello_You_Could_Do_It_Yourself.DIA_ORG_819_Drax_Hello.DIA_ORG_819_Drax_Hello_You_Are_Not_From_Khorinis","AI_AddChoice",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:129","„Naszym” ognisku?","","","","DIA_ORG_819_Drax_Hello_You_Could_Do_It_Yourself.DIA_ORG_819_Drax_Hello.DIA_ORG_819_Drax_Hello_About_Fire","AI_AddChoice",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:132","A ten wasz gang ma przywódcę?","Hat eure Bande auch einen Anführer?","","","TEXT_DAVID_20230811_170556_41","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:132","Ma – Laresa. Ale powtarzam: to nie jest taki układ jak w Starym Obozie. Dowodzi, bo najlepiej nadaje się do tej roboty, i tyle. Kiedy to się zmieni, ustąpi miejsca komuś lepszemu.","Ja, den haben wir - Lares. Aber es ist nicht wie im Alten Lager. Wir folgen seinen Anweisungen weil er der beste für die Anführerrolle ist, so einfach ist das. In dem Moment, in dem er nicht mehr der Beste ist, wird er aufhören.","","","TEXT_DAVID_20230811_170615","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:143","Umowa stoi. Jaki jest plan?","Abgemacht. Wie ist der Plan?","","","Drax-CH0-G1RDemo_DraxHunt-Hero-66022","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:144","Nie potrzebujemy planu. Te ptaszyska są głupie jak but, więc po prostu wpadasz i je zabijasz.","Es gibt keinen. Diese Vögel sind dumm wie Steine, du gehst da also rein und machst sie einfach fertig.","","","TEXT_DAVID_20230811_170008","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:148","Tylko nie daj się otoczyć. Daj znać, jak będziesz gotowy. Wtedy wyruszymy.","Lass dich aber bloß nicht von denen umzingeln. Sag Bescheid, wenn du bereit bist, dann packen wir das.","","","TEXT_DAVID_20230811_170018","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:153","Nie jestem zainteresowany.","Kein Interesse.","","","Drax-CH0-G1RDemo_DraxHunt-Hero-34325","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:153","Nie przepadasz za towarzystwem, co? Głupie podejście, ale jak sobie chcesz. Tylko trzymaj się z daleka od moich ścierwojadów, bo mogę cię z którymś pomylić.","Bist nicht der gesellige Typ, was? Dumm, wenn du  mich fragst, aber deine Entscheidung. Bleib einfach von den Scavengern fern - sonst verwechsel ich dich noch mit einem. ","","","Drax-CH0-G1RDemo_DraxHunt-Drax-97644-2","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:179","Zapolujmy.","","","","DIA_ORG_819_Drax_Lets_Hunt.description","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:184","Zapolujmy.","Gehen wir jagen.","","","Drax-CH0-G1RDemo_DraxHunt-Hero-36233","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:186","I to właśnie chciałem usłyszeć. Broń masz?","Musik in meinen Ohren. Hast du 'ne Waffe?","","","Drax-CH0-None-Drax-27879","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:193","Tak.","Ja. ","","","Drax-CH0-None-Hero-90162","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:194","Dobrze. No to chodź za mną.","Gut. Legen wir los.","","","Drax-CH0-None-Drax-91362","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:196","Nie.","Nein.","","","Drax-CH0-None-Hero-54250","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:202","Jaja sobie robisz? To weź jakąś znajdź. Mogę zaczekać jeszcze parę minut.","Dein Ernst? Dann such dir eine. Ich warte solange.","","","Drax-CH0-None-Drax-3588-0","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:224","Może za chwilę.","","","","DIA_ORG_819_Drax_Hunting_Maybe_Later.description","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:232","Może za chwilę.","Später vielleicht.","","","Kirgo-CH0-G1RDemo_KirgoFight-Hero-79373","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:236","Dobrze, mogę chwilę poczekać.","Ich warte solange.","","","Drax-CH0-None-Drax-3588-1","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:291","Zapomnij o ścierwojadach.","Das mit den Scavengern kannst du vergessen.","","","Drax-CH0-G1RDemo_DraxHunt-Drax-50312","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:292","Dlaczego?","Warum?","","","Drax-CH0-G1RDemo_DraxHunt-Hero-62484","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:292","Bo ktoś je ukatrupił, kiedy nie patrzyłem. Jestem PEWIEN, że to nie byłeś ty.","Weil ""irgendjemand"" sie schon alle getötet hat als ich nicht hingeschaut habe. Das warst SICHERLICH nicht du.","","","Drax-CH0-G1RDemo_DraxHunt-Drax-43473","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:294","Dobra, chuj z tym. Wracam do obozu. Na kolację będzie suszone mięso...","Naja, drauf geschissen, ich geh in unser Lager. Gibt wohl Trockenfleisch heute Abend ...","","","Drax-CH0-G1RDemo_DraxHunt-Drax-95185","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:280","Chodźmy.","Komm, gehen wir. ","","","Drax-CH0-G1RDemo_DraxHunt-Drax-78430","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:280","Ha! Niezła zdobycz.","Ha! Fette Beute!","","","Drax-CH0-G1RDemo_DraxHunt-Drax-18631","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:283","Miałem zamiar wypatroszyć je tutaj, ale skoro Rat jest już w obozie, nie traćmy więcej czasu. Spotkamy się na miejscu, młody! Dobra robota.","Ich wollte sie eigentlich hier noch ausweiden, aber wenn Rats schon im Lager ist, mach ich das später. Treffen wir uns dort, Frischling. Gute Arbeit!","","","Drax-CH0-G1RDemo_DraxHunt-Drax-16681","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:295","Ale co z naszą umową? Ciągle potrzebuję noclegu.","Was ist mit unserer Abmachung? Ich brauch immer noch einen Schlafplatz.","","","Drax-CH0-G1RDemo_DraxHunt-Hero-1376","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:297","Taa... Współczuję, naprawdę. Niestety, nic w życiu nie ma za darmo.","Ja, und ich leide mit dir, glaub mir. Aber nichts in diesem Leben ist umsonst.","","","Drax-CH0-G1RDemo_DraxHunt-Drax-70710","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:306","Rozejrzyj się po okolicy. Na pewno sobie coś znajdziesz.","Schau dich einfach noch etwas um - ich bin mir sicher du findest was anderes.","","","Drax-CH0-G1RDemo_DraxHunt-Drax-40881","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:311","Nie jesteś z tych, którzy lubią planować, co? Nieważne. Mamy skubańce. Wiesz, jak się je patroszy?","Pläne sind wohl nicht dein Ding, oder?. Wie auch immer. Wir haben sie fertig gemacht. Weißt du wie man Tiere ausweidet?","","","Drax-CH0-G1RDemo_FindJorik-Drax-80360","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:314","Dobra robota! Nawet niezła ta zdobycz. Słuchaj, wiesz, jak się je patroszy?","Ha! Das war gut. Leichte Beute. Kannst du sie ausweiden?","","","Drax-CH0-G1RDemo_FindJorik-Drax-55131","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:314","Eee, no cóż...","Naja...","","","Drax-CH0-G1RDemo_FindJorik-Hero-55641-0","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:315","Nieważne, poradzę sobie. Skoro już tu jesteś, to może mógłbyś znaleźć mojego druha Ratforda i sprawdzić, czy nie potrzebuje pomocy.","Macht nix, ich kann es. Such du doch in der Zwischenzeit meinen Kumpel Ratford, vielleicht kann er auch Hilfe gebrauchen.","","","Drax-CH0-G1RDemo_FindJorik-Drax-59799-0","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:317","Jeden z członków naszej kompanii, Jorik, zaginął. Sądzimy, że może być gdzieś w kanionie. Rat właśnie go szuka. Do zobaczenia przy ognisku.","Jemand aus unserer Bande, Jorik, wird vermisst, und wir glauben er ist hier irgendwo in der Schlucht - Ratford sucht ihn gerade. Wir sehen uns dann am Feuer.","","","Drax-CH0-G1RDemo_FindJorik-Drax-21285-0","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:319","Jak wygląda ten cały Ratford?","","","","DIA_ORG_819_Drax_After_Hunting_Info.DIA_ORG_819_Drax_After_Hunting.DIA_ORG_819_Drax_Hello_About_Ratford","AI_AddChoice",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:320","Co się stało z tym Jorikiem?","","","","DIA_ORG_819_Drax_After_Hunting_Info.DIA_ORG_819_Drax_After_Hunting.DIA_ORG_819_Drax_After_Hunting_About_Jorik","AI_AddChoice",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:323","Twój gang pewnie dowodzi tym Nowym Obozem, o którym wspominałeś?","","","","DIA_ORG_819_Drax_After_Hunting_Info.DIA_ORG_819_Drax_After_Hunting.DIA_ORG_819_Drax_After_Hunting_About_Crew","AI_AddChoice",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:326","„Kompanii”?","","","","DIA_ORG_819_Drax_After_Hunting_Info.DIA_ORG_819_Drax_After_Hunting.DIA_ORG_819_Drax_Hello_About_Company","AI_AddChoice",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:334","Przykro mi, przyjacielu, ale dokonałeś wyboru. Powodzenia.","Du hast dich entschieden, Kumpel. Pech gehabt. Sieh zu wie du klarkommst. ","","","Drax-CH0-G1RDemo_DraxHunt-Drax-57366","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:338","„Kompanii”?","""Bande""?","","","Drax-CH0-G1RDemo_FindJorik-Hero-91969-0","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:340","Tak, naszego gangu. Czerwoni nazywają nas bandytami, ale to niesprawiedliwa opinia. Jesteśmy czymś więcej.","Ja - die Typen aus dem alten Lager nennen uns ""Banditen."" Aber wir sind so viel mehr als das ...","","","Drax-CH0-G1RDemo_FindJorik-Drax-9536-0","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:341","Twój gang pewnie dowodzi tym Nowym Obozem, o którym wspominałeś?","Ich schätze, ihr Banditen beherrscht das ""neue Lager"" das du vorhin erwähnt hattest?","","","Drax-CH0-G1RDemo_FindJorik-Hero-86916-0","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:342","„Dowodzi” to nie jest właściwe słowo. Jasne, mamy swoje kliki i tak dalej, ale nie ma ustalonych zasad czy sztywnej, jak to się mówi, hierarchii.","""Beherrschen"" ist nicht das Wort das ich verwenden würde. Ja, es gibt verschiedene Fraktionen und all das, aber keine festen Regeln oder Hierarchien.","","","Drax-CH0-G1RDemo_FindJorik-Drax-45745-0","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:349","Ale pogadamy o tym, kiedy już nabiję tego ścierwojada na ruszt i upiekę go na wolnym ogniu.","Aber lass uns später darüber quatschen, wenn wir gemütlich am Feuer sitzen. ","","","Drax-CH0-G1RDemo_FindJorik-Drax-77367-0","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:350","Co się stało z tym Jorikiem?","Dieser Jorik - was ist mit ihm passiert?","","","Drax-CH0-G1RDemo_FindJorik-Hero-96179-0","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:354","Tego właśnie chcemy się dowiedzieć. Facet po prostu wziął, gdzieś poszedł i tyleśmy go widzieli.","Tja, um genau das herauszufinden, sind wir hier. Der Typ ist einfach abgehauen und nicht wiedergekommen.","","","Drax-CH0-G1RDemo_FindJorik-Drax-63260-0","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:357","Ktoś widział, jak się wspinał po zboczach kanionu w okolicy, ale nic poza tym.","Jemand hat ihn hier oben rumklettern sehen, aber bis jetzt haben wir keine Spur.","","","Drax-CH0-G1RDemo_FindJorik-Drax-56611-0","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:358","Jak wygląda ten cały Ratford?","Wie sieht Ratford aus?","","","Drax-CH0-G1RDemo_FindJorik-Hero-29676-0","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:360","Mojej postury, czarne włosy, krzaczaste wąsy. Nosi taki sam pancerz jak ja, więc powinno go być łatwo wypatrzyć.","Meine Größe, schwarzes Haar, dicker Bart. Er trägt die gleichen Klamotten wie ich, also solltest du ihn leicht erkennen können.","","","Drax-CH0-G1RDemo_FindJorik-Drax-46680-2","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:366","Znajdź Jorika i wróćcie tutaj. Do tego czasu rozpalę ogień i przygotuję kolację. A tak przy okazji... Jestem Drax.","Bring ihn her, wenn ihr Jorik gefunden habt. Bis dahin habe ich auch unser Abendessen fertig. Oh, und noch was: ich bin Drax. ","","","Drax-CH0-G1RDemo_FindJorik-Drax-94407-0","",""
