"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:49","A może opowiem ci w zamian za bezpieczny nocleg?","","","","DIA_GRD_251_Kirgo_Hello_Yes.DIA_GRD_251_Kirgo_Hello.DIA_GRD_251_Kirgo_Hello_Story_For_A_Place_To_Sleep","AI_AddChoice",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:50","Dlaczego w ogóle obchodzi cię, co się dzieje na zewnątrz?","","","","DIA_GRD_251_Kirgo_Hello_Yes.DIA_GRD_251_Kirgo_Hello.DIA_GRD_251_Kirgo_Hello_Why_Are_You_Interested_In_This","AI_AddChoice",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:56","Dlaczego w ogóle obchodzi cię, co się dzieje na zewnątrz? Przecież i tak się stąd nie wydostaniemy.","Warum interessiert es dich überhaupt, was draußen los ist? Wir kommen hier doch eh nie wieder raus, oder?","","","Kirgo-CH0-None-Hero-5576","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:57","Ludzie z Nowego Obozu i typy żyjące na bagnie twierdzą inaczej. Ale masz rację, pewnie spędzimy tu resztę życia.","Naja, die Jungs aus dem Neuen- und dem Sumpflager sehen das anders. Aber ja, hast Recht, vermutlich nicht.","","","Kirgo-CH0-None-Kirgo-48595","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:58","Ja tam uważam, że warto sobie czasem przypomnieć, że świat nie kończy się na tej zasranej, niebieskiej kopule. Inaczej bym zwariował.","Trotzdem erinner ich mich gerne von Zeit zu Zeit daran, dass die Welt nicht an der Barriere aufhört. Sonst wär ich schon längst wahnsinnig geworden.","","","Kirgo-CH0-None-Kirgo-58994","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:64","A może ci opowiem w zamian za bezpieczny nocleg?","Wie wär es damit: Ich erzähle dir was und du besorgst mir dafür einen sicheren Schlafplatz?","","","Kirgo-CH0-None-Hero-57845","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:65","Może jedna z tych waszych chatek?","Eine von euren Hütten, zum Beispiel.","","","Kirgo-CH0-None-Hero-75065","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:66","Boisz się cieniostwora, co? Pozwoliłbym ci, gdyby to zależało ode mnie, ale tak nie jest. Przykro mi.","Wegen diesem Schattenläufer, oder? Wenn's nach mir ginge wär das kein Problem, aber das tut's nicht. Tut mir Leid.","","","Kirgo-CH0-None-Kirgo-5289","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:73","No trudno.","In Ordnung. ","","","Kirgo-CH0-None-Hero-75802-0","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:73","Szczerze, to nawet nie ma co tu dużo opowiadać. Każdy sra w gacie z powodu wojny, a wszystkie chore historie o orkach też nie pomagają.","Um ehrlich zu sein, es gibt gar nicht so viel zu erzählen. Alle sind nervös wegen dem Krieg und die ganzen Schauergeschichten über die Orks machen es nicht besser. ","","","Kirgo-CH0-None-Hero-49599-0","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:74","Krąży jednak plotka, że Nordmarczycy odnieśli kilka małych zwycięstw. I tyle.","Angeblich haben die Nordmarer aber ein paar kleine Siege eingefahren - ist also nicht alles schlecht.","","","Kirgo-CH0-None-Hero-7847","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:75","Chwała Innosowi. Miejmy nadzieję, że uda im się odzyskać część kopalń. Nie ma znaczenia, ilu więźniów wyśle tu król – na dłuższą metę nie ma szans, żebyśmy nadążyli za popytem.","Innos sei Dank. Hoffentlich können sie ein paar der Minen zurückerobern, auf lange Sicht können wir den Bedarf nicht decken, egal wie viele Gefangene der König uns noch schickt.","","","Kirgo-CH0-None-Kirgo-86946","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:76","A co z Khorinis? Miałeś szansę zobaczyć miasto, gdy cię tu przewozili?","Was ist mit Khorinis? Hast du was von der Stadt gesehen als sie dich hierher gebracht haben?","","","Kirgo-CH0-None-Kirgo-51889","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:78","Niestety nie. Przez cały czas byłem zamknięty.","Nicht wirklich. Ich war die ganze Zeit im Kerker.","","","Kirgo-CH0-None-Hero-69630","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:78","Szkoda. Brakuje mi tego miasta. Mieszkałem tam przez kilka lat po opuszczeniu Varantu. Miałem nawet kobietę... Rosę.","Schade. Mann, wie ich diese Stadt vermisse ... ich hab da ein paar Jahre gelebt nachdem ich Varant verlassen hab'. Hatte sogar ein Mädchen dort ... ","","","Kirgo-CH0-None-Kirgo-15646","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:79","Nie wyobrażam sobie słodszej istoty. Była lepszym człowiekiem, niż ja kiedykolwiek będę.","Rosa ... das süßeste Ding, das du dir vorstellen kannst. Und ein besserer Mensch als ich je sein werde.","","","Kirgo-CH0-None-Kirgo-28860-0","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:82","Cholera, znowu zaczynam biadolić jak stary dziad. Wybacz.","Ach du Scheiße, jetzt red' ich schon wie ein alter Mann!","","","Kirgo-CH0-None-Kirgo-50097","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:83","Czy to prawda, że w ogóle nie ma tu kobiet?","Stimmt es, dass es hier drinnen keine Frauen gibt? Also gar keine?","","False","DIA_GRD_251_Kirgo_Hello_Too_Bad.DIA_GRD_251_Kirgo_Hello.DIA_GRD_251_Kirgo_Hello_About_Women","AI_AddChoice",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:87","Twoja kolej. Jakie masz dla mnie rady?","Du bist dran. Erzähl mir was.","","False","DIA_GRD_251_Kirgo_Hello_Too_Bad.DIA_GRD_251_Kirgo_Hello.DIA_GRD_251_Kirgo_Hello_Any_Advice","AI_AddChoice",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:93","Nie mam na to czasu.","Ich habe keine Zeit für sowas.","","","Kirgo-CH0-None-Hero-42421","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:98","Hm, szkoda. No ale jak wolisz.","Schade. Aber gut, andermal.","","","Kirgo-CH0-None-Kirgo-13085","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:104","Nie twój interes.","Das geht dich nichts an. ","","","Kirgo-CH0-None-Hero-73711","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:104","Nie jesteś specjalnie rozmowny, co? Mnie to lata, ale radzę spuścić z tonu. Samotnicy szybko tu giną.","Nicht so der gesellige Typ, was? Geht klar für mich, aber an deiner Stelle würd ich aufpassen. Einzelgänger kommen hier in der Regel nicht weit...  ","","","Kirgo-CH0-None-Kirgo-8473","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:113","Twoja kolej. Jakie masz dla mnie rady?","Du bist dran. Erzähl mir was. ","","","Kirgo-CH0-G1RDemo_KirgoFight-Hero-99779","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:113","Dołącz do Starego Obozu. Jesteśmy sercem Kolonii. Wszystko, co wysyłają nam z zewnątrz, trafia do nas.","Schließ dich dem alten Lager an. Wir sitzen an der Quelle- alle Waren von draußen kommen zu uns.","","","Kirgo-CH0-G1RDemo_KirgoFight-Kirgo-70361","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:115","Chyba że osuną się skały...","Es sei denn ein Erdrutsch versperrt den Weg...","","","Kirgo-CH0-G1RDemo_KirgoFight-Hero-25026","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:115","Nie przejmuj się tym. Nasi chłopcy uporają się z tym w mgnieniu oka. Gomez jest surowy, ale wie, jak zarządzać tym miejscem.","Ha! Keine Sorge, Gomez hat das im Griff, bald werden ein paar Jungs anrücken und sich darum kümmern.","","","Kirgo-CH0-G1RDemo_KirgoFight-Kirgo-58252","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:117","Gomez? To twój szef?","Gomez ist der Chef?","","","Kirgo-CH0-G1RDemo_KirgoFight-Hero-59810","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:117","Jest najbardziej wpływowym człowiekiem w Starym Obozie. Poprowadził bunt więźniów i teraz tam rządzi.","Er ist der mächtigste Mann im alten Lager ja. Er hat damals die Revolte angeführt und alles übernommen.","","","Kirgo-CH0-G1RDemo_KirgoFight-Kirgo-34033","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:119","To on mówi królowi, czego chcemy w zamian za rudę, a król to dostarcza.","Er ist derjenige der dem König sagt, was er für unser Erz zu liefern hat. Und der König liefert.","","","Kirgo-CH0-G1RDemo_KirgoFight-Kirgo-18590","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:120","Rozumiem.","Verstehe, danke. ","","","Kirgo-CH0-G1RDemo_KirgoFight-Hero-26319","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:120","Jeszcze jedno. Wyglądasz na kogoś, kto potrafi posługiwać się mieczem. Co powiesz na mały sparing?","Warte mal, du siehst aus als hättest du schonmal ein Schwert gehalten. Hast du Lust auf einen Übungskampf?","","","Kirgo-CH0-G1RDemo_KirgoFight-Kirgo-52548","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:123","W przyszłym tygodniu czeka mnie walka. W zamian nauczę cię kilku sztuczek.","Ich kämpfe demnächst in der Arena und im Gegenzug zeige ich dir ein paar Tricks. ","","","Kirgo-CH0-G1RDemo_KirgoFight-Kirgo-630","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:125","Może za chwilę.","Später vielleicht.","","False","DIA_GRD_251_Kirgo_Hello_Any_Advice.DIA_GRD_251_Kirgo_Hello.DIA_GRD_251_Kirgo_Hello_Maybe_Later","AI_AddChoice",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:126","Dobrze, czemu nie.","Alles klar, warum nicht.","","False","DIA_GRD_251_Kirgo_Hello_Any_Advice.DIA_GRD_251_Kirgo_Hello.DIA_GRD_251_Kirgo_Hello_Why_Not","AI_AddChoice",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:127","Wybacz, ale muszę lecieć.","Ich muss wirklich gehen.","","False","DIA_GRD_251_Kirgo_Hello_Any_Advice.DIA_GRD_251_Kirgo_Hello.DIA_GRD_251_Kirgo_Hello_Sorry_But_No","AI_AddChoice",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:131","„Czeka cię walka”?","Ein ""Arenakampf""?","","False","DIA_GRD_251_Kirgo_Hello_Any_Advice.DIA_GRD_251_Kirgo_Hello.DIA_GRD_251_Kirgo_Hello_Are_You_Going_To_Fight","AI_AddChoice",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:134","„Czeka cię walka”?","Ein ""Arenakampf""?","","","Kirgo-CH0-G1RDemo_KirgoFight-Hero-1372","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:138","Tak, na arenie. Będziesz mógł ją zobaczyć.","Ja, im alten Lager. Du wirst schon sehen.","","","Kirgo-CH0-G1RDemo_KirgoFight-Kirgo-68105","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:145","Wybacz, ale muszę lecieć.","Ich muss wirklich gehen.","","","Kirgo-CH0-G1RDemo_KirgoFight-Hero-91130","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:151","Trudno. Może innym razem.","Schade. Naja, andermal vielleicht.","","","Kirgo-CH0-G1RDemo_KirgoFight-Kirgo-3837","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:154","Dobrze, czemu nie.","Alles klar, warum nicht.","","","Kirgo-CH0-G1RDemo_KirgoFight-Hero-95013","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:158","Świetnie! Daj znać, jak będziesz gotowy.","Klasse. Sag, wenn du bereit bist.","","","Kirgo-CH0-G1RDemo_KirgoFight-Kirgo-63047","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:162","Może za chwilę.","Später vielleicht.","","False","DIA_GRD_251_Kirgo_Hello_Why_Not.DIA_GRD_251_Kirgo_Hello.DIA_GRD_251_Kirgo_Ready_To_Fight_Maybe_Later","AI_AddChoice",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:164","Jestem gotowy do walki.","Lass uns kämpfen.","","False","DIA_GRD_251_Kirgo_Hello_Why_Not.DIA_GRD_251_Kirgo_Hello.DIA_GRD_251_Kirgo_Ready_To_Fight_I_Am_Ready","AI_AddChoice",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:236","Dobrze. Ja się nigdzie nie wybieram.","Ja, alles klar. Ich bin hier noch eine Weile.","","","Kirgo-CH0-G1RDemo_KirgoFight-Kirgo-41448","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:185","Czy to prawda, że w ogóle nie ma tu kobiet?","Stimmt es, dass es hier drinnen keine Frauen gibt? Also gar keine?","","","Kirgo-CH0-None-Hero-24591","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:186","Są, ale tylko te sprowadzone przez Magnatów, by spełniały ich zachcianki. Uważaj, bo jeśli zawiesisz na którejś oko, Gomez każe cię wychłostać.","Nur ein paar für das Vergnügen der Erzbarone. Aber wenn du auch nur ein Auge auf sie wirfst, bringt Gomez dich um.","","","Kirgo-CH0-None-Kirgo-12464","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:189","Krążą plotki o jakiejś parze, która uciekła i gdzieś się ukrywa, ale ja w to nie wierzę. Ludzie uwielbiają gadać... i chlać... a potem gadać jeszcze więcej.","Es gibt Gerüchte über ein paar die abgehauen sind und sich jetzt irgendwo verstecken, aber ich glaub das ist Unsinn. Es wird viel geredet - und getrunken. Und dann noch mehr geredet...","","","Kirgo-CH0-None-Kirgo-85213","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:218","Może za chwilę.","Später vielleicht.","","False","DIA_GRD_251_Kirgo_Ready_To_Fight_Info.DIA_GRD_251_Kirgo_Ready_To_Fight.DIA_GRD_251_Kirgo_Ready_To_Fight_Maybe_Later","AI_AddChoice",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:225","Jestem gotowy do walki.","Lass uns kämpfen.","","False","DIA_GRD_251_Kirgo_Ready_To_Fight_Info.DIA_GRD_251_Kirgo_Ready_To_Fight.DIA_GRD_251_Kirgo_Ready_To_Fight_I_Am_Ready","AI_AddChoice",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:279","Jestem gotowy do walki.","Lass uns kämpfen.","","","Kirgo-CH0-G1RDemo_KirgoFight-Hero-64994","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:300","Czekaj, tak bez broni? Załatw sobie jakąś. Bez tego to jak szczać pod wiatr.","Ganz ohne Waffe? Besorg dir erstmal eine, sonst wird das kein Spaß für dich.","","","Kirgo-CH0-G1RDemo_KirgoFight-Kirgo-39679","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:330","Oj, jak boli... tego się nie spodziewałem. Niezły jesteś... masz potencjał. Ale i tak mogę cię nauczyć paru sztuczek. Zainteresowany?","Du hast Potential. Wie auch immer, den ein oder anderen Trick kann ich dir noch zeigen. Interessiert?","","","Kirgo-CH0-G1RDemo_KirgoFight-Kirgo-87315","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:336","To była dobra walka! Nic ci nie złamałem?","Guter Kampf! Ich hoffe, ich hab dir nichts gebrochen?","","","Kirgo-CH0-G1RDemo_KirgoFight-Kirgo-35355","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:337","... Chyba przeżyję.","... Alles in Ordnung.","","","Kirgo-CH0-G1RDemo_KirgoFight-Hero-61657","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:340","To dobrze. Nie walczysz źle, kolego. Musisz trochę poćwiczyć, ale masz potencjał. Chcesz, żebym nauczył cię paru sztuczek?","Freut mich. Das war gar nicht mal schlecht. Deine Fußarbeit und deine Paraden könnten besser sein, aber ich sehe Potential. Willst du ein paar Tricks lernen?","","","Kirgo-CH0-G1RDemo_KirgoFight-Kirgo-59331","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:341","Pewnie, czemu nie.","Kann nicht schaden.","","","Kirgo-CH0-G1RDemo_KirgoFight-Hero-54063-0","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:342","No dobra. Po pierwsze, gdy posługujesz się taką bronią, trzymaj ją jedną ręką, a nie obiema. Gdy nabierzesz nieco mięśni, będziesz znacznie zwinniejszy, co pozwoli ci płynnie łączyć ataki.","Gut. Punkt eins, wenn du eine Waffe wie da nutzt, halt sie in einer Hand, nicht in zweien. Sobald du die Muskeln aufgebaut hast, bist du so viel agiler und kannst mehrere Schläge aneinander reihen. ","","","Kirgo-CH0-G1RDemo_KirgoFight-Kirgo-565-0","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:346","Po drugie, jeśli podczas wyprowadzania ataku zdasz sobie sprawę, że odsłoni cię to na ripostę przeciwnika, wycofaj się i wykonaj unik. Wymaga to nieco treningu, ale poradzisz sobie.","Zweitens, wenn du merkt dass du einen Hieb verbockt hast, und geradewegs in einen Gegenangriff läufst, brich ihn ab und weich aus. Das braucht etwas Übung, aber du kriegst das hin.","","","Kirgo-CH0-G1RDemo_KirgoFight-Kirgo-95345-0","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:352","Pamiętaj też, aby podczas parowania wyczuć idealny moment. Po idealnej paradzie twój przeciwnik będzie podatny na atak.","Und zu guter Letzt, wenn du parierst, versuch es im letzten Moment zu machen. Das wird deinen Gegner aus dem Konzept bringen.","","","Kirgo-CH0-G1RDemo_KirgoFight-Kirgo-10101","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:353","Rozumiem. Dzięki.","Alles klar. Danke.","","","Kirgo-CH0-G1RDemo_KirgoFight-Hero-55473","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:357","Pamiętaj również, żeby parować w idealnym momencie. Dzięki temu wybijesz wroga z równowagi i będziesz mógł zaatakować.","Und zu guter Letzt, wenn du parierst, versuch es im letzten Moment zu machen. Das wird deinen Gegner aus dem Konzept bringen.","","","Kirgo-CH0-G1RDemo_KirgoFight-Kirgo-35698","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:364","Rozumiem. Dzięki.","Alles klar. Danke.","","","Kirgo-CH0-G1RDemo_KirgoFight-Hero-55473-0","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:367","Do usług. Lepiej znajdź sobie jakieś obozowisko. Zaczyna się ściemniać.","Sicher doch. Du solltest dich aber jetzt wirklich um deinen Schlafplatz kümmern. Bald wirds dunkel.","","","Kirgo-CH0-G1RDemo_KirgoFight-Kirgo-83210","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:375","Do usług. Lepiej znajdź sobie jakieś obozowisko. Zaczyna się ściemniać.","Sicher doch. Du solltest dich aber jetzt wirklich um deinen Schlafplatz kümmern. Bald wirds dunkel.","","","Kirgo-CH0-G1RDemo_KirgoFight-Kirgo-83210-0","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:396","Właściwie to dlaczego jesteś taki przyjazny?","Warum bist du eigentlich so ... freundlich?","","False","DIA_GRD_251_Kirgo_Why_Are_You_Nice.description","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:399","Właściwie to dlaczego jesteś taki przyjazny?","Warum bist du eigentlich so ... freundlich?","","","Kirgo-CH0-G1RDemo_KirgoFight-Hero-21333","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:399","Mówisz, jakby było w tym coś złego. Sam nie wiem. Może dlatego, że pozostali tutaj wyglądają, jakby nie srali od lat, więc próbuję to jakoś zrównoważyć.","Du sagst das als wäre es was Schlechtes. Keine Ahnung, Mann. Vielleicht weil die Hälfte der Leute hier drinnen aussehen als konnten sie seit zehn Jahren nicht aufs Klo gehen.","","","Kirgo-CH0-G1RDemo_KirgoFight-Kirgo-42430-0","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:427","Co powiesz na rewanż?","Wie wärs mit 'ner Revanche?","","False","DIA_GRD_251_Kirgo_About_Rematch.description","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:435","Co powiesz na rewanż?","Wie wärs mit 'ner Revanche?","","","Kirgo-CH0-G1RDemo_KirgoFight-Hero-57048","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:436","Tak szybko? Pewnie. Powiedz kiedy.","Was, jetzt schon? Klar doch. Sag an.","","","Kirgo-CH0-G1RDemo_KirgoFight-Kirgo-48441","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:440","Daj mi chwilę.","Einen Moment noch.","","False","DIA_GRD_251_Kirgo_About_Rematch_Info.DIA_GRD_251_Kirgo_About_Rematch.DIA_GRD_251_Kirgo_About_Rematch_Wait","AI_AddChoice",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:442","Tym razem się nie powstrzymuj. Daj z siebie wszystko.","Zeig mir mal was du wirklich draufhast!","","False","DIA_GRD_251_Kirgo_About_Rematch_Info.DIA_GRD_251_Kirgo_About_Rematch.DIA_GRD_251_Kirgo_About_Rematch_No_Mercy","AI_AddChoice",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:451","Walczmy.","Kämpfen wir.","","False","DIA_GRD_251_Kirgo_About_Rematch_Info.DIA_GRD_251_Kirgo_About_Rematch.DIA_GRD_251_Kirgo_About_Rematch_Fight","AI_AddChoice",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:454","Hm, czemu nie. Tylko najpierw skombinuj sobie jakąś broń.","Hm, klar, warum nicht. Besorg dir aber erstmal eine Waffe.","","","Kirgo-CH0-G1RDemo_KirgoFight-Kirgo-70786","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:464","Walczmy.","Kämpfen wir.","","","Kirgo-CH0-G1RDemo_KirgoFight-Hero-23822","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:464","Dobrze. Pokaż, co potrafisz!","Alles klar. Zeig mir, was du kannst!","","","Kirgo-CH0-G1RDemo_KirgoFight-Kirgo-18035","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:473","Tym razem się nie powstrzymuj. Daj z siebie wszystko.","Zeig mir mal was du wirklich draufhast!","","","Kirgo-CH0-G1RDemo_KirgoFight-Hero-92998","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:474","Jesteś pewny? No dobrze, zatańczmy.","Bist du dir sicher? Gut, lass uns auf den Putz hauen!","","","Kirgo-CH0-G1RDemo_KirgoFight-Kirgo-72913","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:483","Daj mi chwilę.","Einen Moment noch.","","","Kirgo-CH0-G1RDemo_KirgoFight-Hero-17711","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:487","Dobrze. Wiesz, gdzie mnie szukać.","In Ordnung. Du weißt ja, wo du mich findest.","","","Kirgo-CH0-G1RDemo_KirgoFight-Kirgo-27576","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:520","Nieźle... Tego się nie spodziewałem.","Nicht schlecht ... das hab ich nicht kommen sehen.","","","Kirgo-CH0-None-Kirgo-65501","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:522","Dobra walka. Idzie ci coraz lepiej!","Gut gekämpft. Du machst dich!","","","Kirgo-CH0-None-Kirgo-22502","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:522","Muszę wracać do roboty. Do zobaczenia.","Wie auch immer, ich muss hier jetzt mal weitermachen. Wir sehen uns!","","","Kirgo-CH0-None-Kirgo-30285-0","",""
