"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"Content/Story/Missions/DIA_PC_Thief.d:215","Tak. Można powiedzieć, że jesteśmy w obozie specami od wszystkiego. Niedługo załapiesz.","Так. Думаю, нас можна назвати найкращими в таборі. Але ти сам це зрозумієш.","","False","Diego-CH0-None-Diego-3860","",""
"Content/Story/Missions/DIA_PC_Thief.d:233","Czyli ten cały Stary Obóz to główna osada w Kolonii?","Я так розумію, цей ""Старий табір"" - основне поселення в колонії?","","False","DIA_PC_Thief_About_Old_Camp.description","",""
"Content/Story/Missions/DIA_PC_Thief.d:242","Czyli ten cały Stary Obóz to główna osada w Kolonii?","Я так розумію, цей „Старий табір” - основне поселення в колонії?","","False","Diego-CH0-None-Hero-29785","",""
"Content/Story/Missions/DIA_PC_Thief.d:242","Na pewno jest najstarsza. Nasz przywódca, Gomez, i jego ludzie założyli ją zaraz po buncie. Zbudowano ją wokół zamku, w którym kiedyś mieszkali strażnicy więzienni.","Ну, він найстарший. Наш лідер Ґомез та його люди заснували його одразу після повстання. Він збудований навколо замку, де раніше жили старі наглядачі колонії.","","False","Diego-CH0-None-Diego-38850","",""
"Content/Story/Missions/DIA_PC_Thief.d:245","Ale są jeszcze inne?","Але є й інші?","","False","Diego-CH0-None-Hero-10718","",""
"Content/Story/Missions/DIA_PC_Thief.d:246","Czemu pytasz?","Чому запитуєш?","","False","Diego-CH0-None-Diego-48329","",""
"Content/Story/Missions/DIA_PC_Thief.d:247","Z ciekawości.","Просто цікаво.","","False","Diego-CH0-None-Hero-26492","",""
"Content/Story/Missions/DIA_PC_Thief.d:250","Będziesz się musiał sam przekonać.","Тобі доведеться дізнатися самому.","","False","Diego-CH0-None-Diego-90638","",""
"Content/Story/Missions/DIA_PC_Thief.d:268","A ty jak tu trafiłeś?","Як ти тут опинився?","","False","DIA_PC_Thief_How_Did_You_Get_Here.description","",""
"Content/Story/Missions/DIA_PC_Thief.d:273","A ty jak tu trafiłeś?","Як ти тут опинився?","","False","Diego-CH0-None-Hero-58079","",""
"Content/Story/Missions/DIA_PC_Thief.d:274","Znalazłem się w niewłaściwym miejscu o niewłaściwym czasie.","Я опинився не в тому місці, не в той час.","","False","Diego-CH0-None-Diego-7105","",""
"Content/Story/Missions/DIA_PC_Thief.d:275","To znaczy...?","Тобто ...?","","False","Diego-CH0-None-Hero-81111","",""
"Content/Story/Missions/DIA_PC_Thief.d:279","Że znalazłem się w niewłaściwym miejscu o niewłaściwym czasie.","Що я опинився не в тому місці, не в той час.","","False","Diego-CH0-None-Diego-45278","",""
"Content/Story/Missions/DIA_PC_Thief.d:299","Gdzie znajdę jakąś broń?","Де можна отримати зброю?","","False","DIA_PC_Thief_About_Weapon.description","",""
"Content/Story/Missions/DIA_PC_Thief.d:302","Gdzie znajdę jakąś broń?","Де можна отримати зброю?","","False","Diego-CH0-None-Hero-36443","",""
"Content/Story/Missions/DIA_PC_Thief.d:305","Nie tutaj – to teren Starego Obozu. Rozejrzyj się po kanionie, na pewno coś znajdziesz. Nawet jeśli będzie to tylko zardzewiały kilof.","Звідси не можна - це власність Старого Табору. Просто озирнись навколо ущелини, обов'язково щось знайдеться. Навіть якщо це просто іржава кирка.","","False","Diego-CH0-None-Diego-67611","",""
"Content/Story/Missions/DIA_PC_Thief.d:326","Słuchaj, POZWOLISZ mi się tu przespać.","Ти дозволиш мені спати тут..","","False","DIA_PC_Thief_You_Let_Me_Sleep_Here.description","",""
"Content/Story/Missions/DIA_PC_Thief.d:331","Słuchaj, POZWOLISZ mi się tu przespać.","Ти дозволиш мені спати тут..","","False","Diego-CH0-None-Hero-31895","",""
"Content/Story/Missions/DIA_PC_Thief.d:331","Uważaj, chłopcze. Na pewno chcesz się tak bawić?","Обережніше, хлопче. Впевнений, що хочеш цього?","","False","Diego-CH0-None-Diego-68146","",""
"Content/Story/Missions/DIA_PC_Thief.d:335","Tylko żartowałem.","Жартую.","","False","DIA_PC_Thief_You_Let_Me_Sleep_Here_Info.DIA_PC_Thief_You_Let_Me_Sleep_Here.DIA_PC_Thief_This_Is_A_Joke","AI_AddChoice",""
"Content/Story/Missions/DIA_PC_Thief.d:338","Stary dziad z ciebie.","Ти вже старий.","","False","DIA_PC_Thief_You_Let_Me_Sleep_Here_Info.DIA_PC_Thief_You_Let_Me_Sleep_Here.DIA_PC_Thief_You_Are_Old","AI_AddChoice",""
"Content/Story/Missions/DIA_PC_Thief.d:343","Stary dziad z ciebie.","Ти вже старий.","","False","Diego-CH0-None-Hero-72690","",""
"Content/Story/Missions/DIA_PC_Thief.d:347","W takim razie miejmy to z głowy.","Тоді покінчимо з цим.","","False","Diego-CH0-None-Diego-85201","",""
"Content/Story/Missions/DIA_PC_Thief.d:355","Tylko żartowałem.","Жартую.","","False","Diego-CH0-None-Hero-91798","",""
"Content/Story/Missions/DIA_PC_Thief.d:357","To lepiej nie żartuj, bo mało kto ma tutaj poczucie humoru.","От і добре. Придурків і так достатньо тут.","","False","Diego-CH0-None-Diego-10917","",""
"Content/Story/Missions/DIA_PC_Thief.d:371","Miał miejsce wypadek. Kirgo nie żyje.","Стався нещасний випадок. Кірґо загинув.","","False","DIA_PC_Thief_About_Kirgo_Death.description","",""
"Content/Story/Missions/DIA_PC_Thief.d:381","Miał miejsce wypadek. Kirgo nie żyje.","Стався нещасний випадок. Кірґо загинув.","","False","Diego-CH0-None-Hero-6226","",""
"Content/Story/Missions/DIA_PC_Thief.d:382","Co?!","... Що?","","False","Diego-CH0-None-Diego-31204","",""
"Content/Story/Missions/DIA_PC_Thief.d:382","Trenowaliśmy walkę i źle się to skończyło. Uznałem, że powinienem ci powiedzieć.","Ми побилися на тренуванні, і це не дуже добре закінчилося. Подумав, що варто тобі розповісти.","","False","Diego-CH0-None-Hero-9564","",""
"Content/Story/Missions/DIA_PC_Thief.d:384","Dobrze rozumiem? Zabiłeś jednego z naszych ludzi i wróciłeś, żeby mi o tym powiedzieć?","Давай прояснимо, ти вбив одного з наших людей і повернувся, щоб розповісти мені?","","False","Diego-CH0-None-Diego-50517","",""
"Content/Story/Missions/DIA_PC_Thief.d:385","Na to wychodzi.","Більш-менш.","","False","Diego-CH0-None-Hero-99938","",""
"Content/Story/Missions/DIA_PC_Thief.d:385","Jesteś albo wyjątkowo uczciwy, albo wyjątkowo głupi. Szlag, ten dzień robi się coraz paskudniejszy.","... Ти або дуже чесний, або дуже тупий. Прокляття, цей день стає все гіршим й гіршим..","","False","Diego-CH0-None-Diego-4242","",""
"Content/Story/Missions/DIA_PC_Thief.d:386","Wynoś się z Placu Wymian i nie rzucaj w oczy.","Вийди із зони обміну та не висовуйся.","","False","Diego-CH0-None-Diego-74131","",""
"Content/Story/Missions/DIA_PC_Thief.d:388","I, gdy nasi ludzie oczyszczą drogę, zapomnij o wszystkim, co mówiłem o przeprawie do Starego Obozu. Odpadasz.","І забудь все, що я казав про похід до Старого Табору, як тільки наші хлопці розчистять шлях. Ти зникнеш.","","False","Diego-CH0-None-Diego-75116","",""
"Content/Story/Missions/DIA_PC_Thief.d:389","W porządku, dziękuję.","Зрозумів. Дякую..","","False","DIA_PC_Thief_About_Kirgo_Death_Here_Info.DIA_PC_Thief_About_Kirgo_Death.DIA_PC_Thief_About_Kirgo_Death_I_Understand_Thank_You","AI_AddChoice",""
"Content/Story/Missions/DIA_PC_Thief.d:393","Nie jesteś pod wrażeniem?","Ти не вражений?","","False","DIA_PC_Thief_About_Kirgo_Death_Here_Info.DIA_PC_Thief_About_Kirgo_Death.DIA_PC_Thief_About_Kirgo_Death_Are_You_Impressed","AI_AddChoice",""
"Content/Story/Missions/DIA_PC_Thief.d:396","Nie zabijesz mnie?","Ти мене не вб'єш?","","False","DIA_PC_Thief_About_Kirgo_Death_Here_Info.DIA_PC_Thief_About_Kirgo_Death.DIA_PC_Thief_About_Kirgo_Death_Will_You_Spare_Me","AI_AddChoice",""
"Content/Story/Missions/DIA_PC_Thief.d:398","Nie jesteś pod wrażeniem?","Ти не вражений?","","False","Diego-CH0-None-Caption-69944-0","",""
"Content/Story/Missions/DIA_PC_Thief.d:402","Czy jes...","Я...","","False","Diego-CH0-None-Diego-94971","",""
"Content/Story/Missions/DIA_PC_Thief.d:404","Nie jestem pewien, czy próbujesz być zabawny, ale moja cierpliwość ma granice.","Не знаю, чи ти намагаєшся бути смішним, але у мене закінчується терпіння.","","False","Diego-CH0-None-Diego-76598","",""
"Content/Story/Missions/DIA_PC_Thief.d:407","Nie zabijesz mnie?","Ти мене не вб'єш?","","False","Diego-CH0-None-Caption-96231-0","",""
"Content/Story/Missions/DIA_PC_Thief.d:411","A chcesz, żebym to zrobił?","Хочеш, щоб я це зробив?","","False","Diego-CH0-None-Diego-16593","",""
"Content/Story/Missions/DIA_PC_Thief.d:413","Nie.","Ні.","","False","Diego-CH0-None-Hero-54250","",""
"Content/Story/Missions/DIA_PC_Thief.d:414","To nie zadawaj głupich pytań.","Тоді не став дурних запитань.","","False","Diego-CH0-None-Diego-95015","",""
"Content/Story/Missions/DIA_PC_Thief.d:415","W porządku, dziękuję.","Зрозумів. Дякую..","","False","Diego-CH0-None-Hero-67451","",""
"Content/Story/Missions/DIA_PC_Thief.d:417","Nie mów tak. To był wypadek i nie pójdziesz przez niego do piachu.","Цього ще бракувало. Це був нещасний випадок, але ти не помреш за це.","","False","Diego-CH0-None-Diego-31013","",""
"Content/Story/Missions/DIA_PC_Thief.d:419","Idź już stąd. I pod żadnym pozorem nie mów nic Orry’emu.","А тепер іди. І що б ти не робив, не кажи Оррі.","","False","Diego-CH0-None-Diego-1177","",""
"Content/Story/Missions/DIA_PC_Thief.d:404","W porządku?","Все зрозуміло?","","False","TEXT_MATTM_20230808_122333","",""
