"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"Content/Story/Missions/DIA_PC_Thief.d:60","Mogę jakoś pomóc?","我能帮你什么忙吗？","","False","DIA_PC_Thief_Hello_Info.DIA_PC_Thief_Hello.DIA_PC_Thief_Hello_I_Can_Help_You","AI_AddChoice",""
"Content/Story/Missions/DIA_PC_Thief.d:74","Mogę jakoś pomóc?","我能帮你什么忙吗？","","","Diego-CH0-None-Hero-76137","",""
"Content/Story/Missions/DIA_PC_Thief.d:75","Dzięki, ale nie.","谢了，不用。 ","","","Diego-CH0-None-Diego-12922","",""
"Content/Story/Missions/DIA_PC_Thief.d:81","Mógłbym rozbić obóz gdzieś tutaj?","我在哪里扎营？在这附近可以吗？","","","Diego-CH0-None-Hero-91834","",""
"Content/Story/Missions/DIA_PC_Thief.d:82","Nie. Ten Plac Wymian należy do Starego Obozu i dopóki nie staniesz się jednym z nas, nie możesz się tutaj włóczyć po zmroku.","不行。这个交易区是旧营地的地盘，在你成为我们的一员之前，我们不允许你天黑后还在此处逗留。 ","","","Diego-CH0-None-Diego-20055","",""
"Content/Story/Missions/DIA_PC_Thief.d:83","Znajdź sobie jakieś dobrze osłonięte miejsce. Nasi chłopcy widzieli w pobliżu kanionu cieniostwora. Uważaj na nie. Polują w nocy.","尽量找个安全的地方。我们的人在山谷附近发现了一只暗影兽，这种怪物会在夜间出没。  ","","","Diego-CH0-None-Diego-35601-0","",""
"Content/Story/Missions/DIA_PC_Thief.d:86","Rozumiem. Dzięki.","好的，明白了。多谢。","","False","DIA_PC_Thief_About_Camp.DIA_PC_Thief_Hello.DIA_PC_Thief_I_Understand_Thanks","AI_AddChoice",""
"Content/Story/Missions/DIA_PC_Thief.d:87","Czekaj. Prawdziwego cieniostwora?","等等。真的暗影兽？","","False","DIA_PC_Thief_About_Camp.DIA_PC_Thief_Hello.DIA_PC_Thief_About_Shadowbeast","AI_AddChoice",""
"Content/Story/Missions/DIA_PC_Thief.d:91","Mogę jakoś pomóc?","我能帮你什么忙吗？","","False","DIA_PC_Thief_About_Camp.DIA_PC_Thief_Hello.DIA_PC_Thief_Hello_I_Can_Help_You","AI_AddChoice",""
"Content/Story/Missions/DIA_PC_Thief.d:103","Czekaj. Prawdziwego cieniostwora?","等等。真的暗影兽？","","","Diego-CH0-None-Hero-11753","",""
"Content/Story/Missions/DIA_PC_Thief.d:104","Najprawdziwszego. To tylko jeden z wielu tutejszych stworów, które z radością by cię rozszarpały.","活生生的，千真万确。这里有很多东西等着要把你撕成碎片，它只是其中之一。","","","Diego-CH0-None-Diego-26027","",""
"Content/Story/Missions/DIA_PC_Thief.d:117","Rozumiem. Dzięki.","好吧。谢谢。 ","","","Diego-CH0-None-Hero-25858","",""
"Content/Story/Missions/DIA_PC_Thief.d:118","Jasne.","不客气。 ","","","Diego-CH0-None-Diego-3476","",""
"Content/Story/Missions/DIA_PC_Thief.d:121","Witamy w Kolonii.","欢迎来到殖民地。","","","Diego-CH0-None-Diego-73935","",""
"Content/Story/Missions/DIA_PC_Thief.d:160","O co chodzi?","有什么事？","","","Diego-CH0-None-Diego-24707","",""
"Content/Story/Missions/DIA_PC_Thief.d:170","Co do tej... bariery. Naprawdę nie da się przez nią przejść, gdy już się tu wyląduje?","关于这个……结界。人一旦进来就再也出不去了，是真的吗？","","False","DIA_PC_Thief_About_Barrier.description","",""
"Content/Story/Missions/DIA_PC_Thief.d:183","Co do tej... bariery. Naprawdę nie da się przez nią przejść, gdy już się tu wyląduje?","关于这个……结界。人一旦进来就再也出不去了，是真的吗？","","","Diego-CH0-None-Hero-91769","",""
"Content/Story/Missions/DIA_PC_Thief.d:185","Da się. Kiedy tylko zechcesz.","你可以出去。随时都可以。","","","Diego-CH0-None-Diego-51663","",""
"Content/Story/Missions/DIA_PC_Thief.d:186","Ale...?","不过……？","","","Diego-CH0-None-Hero-43033","",""
"Content/Story/Missions/DIA_PC_Thief.d:186","Ale oberwiesz w dupsko błyskawicą tak paskudną, że nawet sępy nie będą chciały zeżreć tego, co z ciebie zostanie.","不过那结界会用威力强大的闪电把你劈成连秃鹫都不会想碰的一堆残渣。","","","Diego-CH0-None-Diego-5080","",""
"Content/Story/Missions/DIA_PC_Thief.d:202","Czym się właściwie zajmujesz? Jesteś po stronie zarządców Kolonii?","你是做什么的？你和管理殖民地的家伙们是一伙的吗？","","False","DIA_PC_Thief_Whats_Is_Your_Business.description","",""
"Content/Story/Missions/DIA_PC_Thief.d:213","Czym się właściwie zajmujesz? Jesteś po stronie zarządców Kolonii?","你是做什么的？你和管理殖民地的家伙们是一伙的吗？","","","Diego-CH0-None-Hero-90410","",""
"Content/Story/Missions/DIA_PC_Thief.d:214","Jeśli masz na myśli Stary Obóz, to tak – choć jestem tylko Cieniem.","如果你指的是旧营地，那么确实如此——不过我只是个影者。 ","","","Diego-CH0-None-Diego-94012","",""
"Content/Story/Missions/DIA_PC_Thief.d:215","„Cieniem”?","“影者？”","","","Diego-CH0-None-Hero-55986","",""
"Content/Story/Missions/DIA_PC_Thief.d:215","Tak. Można powiedzieć, że jesteśmy w obozie specami od wszystkiego. Niedługo załapiesz.","对。你也可以称我们为营地里的多面手。等以后你就明白了。 ","","","Diego-CH0-None-Diego-3860","",""
"Content/Story/Missions/DIA_PC_Thief.d:233","Czyli ten cały Stary Obóz to główna osada w Kolonii?","你说的这个“旧营地”想必就是殖民地内最主要的定居地吧？","","False","DIA_PC_Thief_About_Old_Camp.description","",""
"Content/Story/Missions/DIA_PC_Thief.d:242","Czyli ten cały Stary Obóz to główna osada w Kolonii?","你说的这个“旧营地”想必就是殖民地内最主要的定居地吧？","","","Diego-CH0-None-Hero-29785","",""
"Content/Story/Missions/DIA_PC_Thief.d:242","Na pewno jest najstarsza. Nasz przywódca, Gomez, i jego ludzie założyli ją zaraz po buncie. Zbudowano ją wokół zamku, w którym kiedyś mieszkali strażnicy więzienni.","那里是最古老的定居地。是由我们的首领，葛梅兹，和他的手下在起义之后建立的。它围绕着旧监狱看守们所居住的那座城堡而建。 ","","","Diego-CH0-None-Diego-38850","",""
"Content/Story/Missions/DIA_PC_Thief.d:245","Ale są jeszcze inne?","还有别的据点？","","","Diego-CH0-None-Hero-10718","",""
"Content/Story/Missions/DIA_PC_Thief.d:246","Czemu pytasz?","问这个干嘛？","","","Diego-CH0-None-Diego-48329","",""
"Content/Story/Missions/DIA_PC_Thief.d:247","Z ciekawości.","只是好奇。","","","Diego-CH0-None-Hero-26492","",""
"Content/Story/Missions/DIA_PC_Thief.d:250","Będziesz się musiał sam przekonać.","你得自己去弄明白。 ","","","Diego-CH0-None-Diego-90638","",""
"Content/Story/Missions/DIA_PC_Thief.d:268","A ty jak tu trafiłeś?","你是怎么到这里来的？","","False","DIA_PC_Thief_How_Did_You_Get_Here.description","",""
"Content/Story/Missions/DIA_PC_Thief.d:273","A ty jak tu trafiłeś?","你是怎么到这里来的？ ","","","Diego-CH0-None-Hero-58079","",""
"Content/Story/Missions/DIA_PC_Thief.d:274","Znalazłem się w niewłaściwym miejscu o niewłaściwym czasie.","我在错误的时间，出现在了错误的地点。","","","Diego-CH0-None-Diego-7105","",""
"Content/Story/Missions/DIA_PC_Thief.d:275","To znaczy...?","你的意思是……？","","","Diego-CH0-None-Hero-81111","",""
"Content/Story/Missions/DIA_PC_Thief.d:279","Że znalazłem się w niewłaściwym miejscu o niewłaściwym czasie.","意思是我在错误的时间出现在了错误的地点。","","","Diego-CH0-None-Diego-45278","",""
"Content/Story/Missions/DIA_PC_Thief.d:299","Gdzie znajdę jakąś broń?","我去哪儿能弄到武器？","","False","DIA_PC_Thief_About_Weapon.description","",""
"Content/Story/Missions/DIA_PC_Thief.d:302","Gdzie znajdę jakąś broń?","我去哪儿能弄到武器？","","","Diego-CH0-None-Hero-36443","",""
"Content/Story/Missions/DIA_PC_Thief.d:305","Nie tutaj – to teren Starego Obozu. Rozejrzyj się po kanionie, na pewno coś znajdziesz. Nawet jeśli będzie to tylko zardzewiały kilof.","别从这儿拿——这里的都是旧营地的财产。在峡谷周围找找吧，肯定会有收获。哪怕只是一把生锈的镐呢。","","","Diego-CH0-None-Diego-67611","",""
"Content/Story/Missions/DIA_PC_Thief.d:326","Słuchaj, POZWOLISZ mi się tu przespać.","你必须要让我在这里过夜。","","False","DIA_PC_Thief_You_Let_Me_Sleep_Here.description","",""
"Content/Story/Missions/DIA_PC_Thief.d:331","Słuchaj, POZWOLISZ mi się tu przespać.","你必须要让我在这里过夜。 ","","","Diego-CH0-None-Hero-31895","",""
"Content/Story/Missions/DIA_PC_Thief.d:331","Uważaj, chłopcze. Na pewno chcesz się tak bawić?","注意你的态度，小伙子。你确定要来硬的吗？","","","Diego-CH0-None-Diego-68146","",""
"Content/Story/Missions/DIA_PC_Thief.d:335","Tylko żartowałem.","我只是开个玩笑。","","False","DIA_PC_Thief_You_Let_Me_Sleep_Here_Info.DIA_PC_Thief_You_Let_Me_Sleep_Here.DIA_PC_Thief_This_Is_A_Joke","AI_AddChoice",""
"Content/Story/Missions/DIA_PC_Thief.d:338","Stary dziad z ciebie.","你只是个老头而已。","","False","DIA_PC_Thief_You_Let_Me_Sleep_Here_Info.DIA_PC_Thief_You_Let_Me_Sleep_Here.DIA_PC_Thief_You_Are_Old","AI_AddChoice",""
"Content/Story/Missions/DIA_PC_Thief.d:343","Stary dziad z ciebie.","你只是个老头而已。 ","","","Diego-CH0-None-Hero-72690","",""
"Content/Story/Missions/DIA_PC_Thief.d:347","W takim razie miejmy to z głowy.","那就速战速决吧。","","","Diego-CH0-None-Diego-85201","",""
"Content/Story/Missions/DIA_PC_Thief.d:355","Tylko żartowałem.","我只是开个玩笑。","","","Diego-CH0-None-Hero-91798","",""
"Content/Story/Missions/DIA_PC_Thief.d:357","To lepiej nie żartuj, bo mało kto ma tutaj poczucie humoru.","好吧，别再开了。这监狱里可净是些开不起玩笑的人。","","","Diego-CH0-None-Diego-10917","",""
"Content/Story/Missions/DIA_PC_Thief.d:371","Miał miejsce wypadek. Kirgo nie żyje.","出了点意外。科尔戈死了。","","False","DIA_PC_Thief_About_Kirgo_Death.description","",""
"Content/Story/Missions/DIA_PC_Thief.d:381","Miał miejsce wypadek. Kirgo nie żyje.","出了点意外。科尔戈死了。 ","","","Diego-CH0-None-Hero-6226","",""
"Content/Story/Missions/DIA_PC_Thief.d:382","Co?!","……什么？","","","Diego-CH0-None-Diego-31204","",""
"Content/Story/Missions/DIA_PC_Thief.d:382","Trenowaliśmy walkę i źle się to skończyło. Uznałem, że powinienem ci powiedzieć.","我们进行了一场练习赛，但结果不太好。我觉得应该告诉你一声。","","","Diego-CH0-None-Hero-9564","",""
"Content/Story/Missions/DIA_PC_Thief.d:384","Dobrze rozumiem? Zabiłeś jednego z naszych ludzi i wróciłeś, żeby mi o tym powiedzieć?","让我捋一下思路：你杀了我们的人，然后还跑回来特意告诉我？","","","Diego-CH0-None-Diego-50517","",""
"Content/Story/Missions/DIA_PC_Thief.d:385","Na to wychodzi.","差不多是这样。","","","Diego-CH0-None-Hero-99938","",""
"Content/Story/Missions/DIA_PC_Thief.d:385","Jesteś albo wyjątkowo uczciwy, albo wyjątkowo głupi. Szlag, ten dzień robi się coraz paskudniejszy.","……你要么是极其诚实，要么是蠢到家了。该死，这一天越来越糟了。","","","Diego-CH0-None-Diego-4242","",""
"Content/Story/Missions/DIA_PC_Thief.d:386","Wynoś się z Placu Wymian i nie rzucaj w oczy.","离开交易区，低调行事。 ","","","Diego-CH0-None-Diego-74131","",""
"Content/Story/Missions/DIA_PC_Thief.d:388","I, gdy nasi ludzie oczyszczą drogę, zapomnij o wszystkim, co mówiłem o przeprawie do Starego Obozu. Odpadasz.","还有，等我们的人清出道路后去旧营地什么的，你就当我都没说过吧。你已经出局了。 ","","","Diego-CH0-None-Diego-75116","",""
"Content/Story/Missions/DIA_PC_Thief.d:389","W porządku, dziękuję.","好吧。谢谢你。","","False","DIA_PC_Thief_About_Kirgo_Death_Here_Info.DIA_PC_Thief_About_Kirgo_Death.DIA_PC_Thief_About_Kirgo_Death_I_Understand_Thank_You","AI_AddChoice",""
"Content/Story/Missions/DIA_PC_Thief.d:393","Nie jesteś pod wrażeniem?","你难道没有对我刮目相看吗？","","False","DIA_PC_Thief_About_Kirgo_Death_Here_Info.DIA_PC_Thief_About_Kirgo_Death.DIA_PC_Thief_About_Kirgo_Death_Are_You_Impressed","AI_AddChoice",""
"Content/Story/Missions/DIA_PC_Thief.d:396","Nie zabijesz mnie?","你不打算杀我吗？","","False","DIA_PC_Thief_About_Kirgo_Death_Here_Info.DIA_PC_Thief_About_Kirgo_Death.DIA_PC_Thief_About_Kirgo_Death_Will_You_Spare_Me","AI_AddChoice",""
"Content/Story/Missions/DIA_PC_Thief.d:398","Nie jesteś pod wrażeniem?","你难道没有对我刮目相看吗？","","","Diego-CH0-None-Caption-69944-0","",""
"Content/Story/Missions/DIA_PC_Thief.d:402","Czy jes...","我对——","","","Diego-CH0-None-Diego-94971","",""
"Content/Story/Missions/DIA_PC_Thief.d:404","Nie jestem pewien, czy próbujesz być zabawny, ale moja cierpliwość ma granice.","我不知道你是不是只是想开个玩笑，但我的耐心是有限的。 ","","","Diego-CH0-None-Diego-76598","",""
"Content/Story/Missions/DIA_PC_Thief.d:407","Nie zabijesz mnie?","你不打算杀我吗？","","","Diego-CH0-None-Caption-96231-0","",""
"Content/Story/Missions/DIA_PC_Thief.d:411","A chcesz, żebym to zrobił?","你希望我杀你吗？","","","Diego-CH0-None-Diego-16593","",""
"Content/Story/Missions/DIA_PC_Thief.d:413","Nie.","不。","","","Diego-CH0-None-Hero-54250","",""
"Content/Story/Missions/DIA_PC_Thief.d:414","To nie zadawaj głupich pytań.","那就别问这种蠢问题了。 ","","","Diego-CH0-None-Diego-95015","",""
"Content/Story/Missions/DIA_PC_Thief.d:415","W porządku, dziękuję.","好吧。谢谢你。","","","Diego-CH0-None-Hero-67451","",""
"Content/Story/Missions/DIA_PC_Thief.d:417","Nie mów tak. To był wypadek i nie pójdziesz przez niego do piachu.","用不着来这一套。那只是一场意外，你没必要为此偿命。","","","Diego-CH0-None-Diego-31013","",""
"Content/Story/Missions/DIA_PC_Thief.d:419","Idź już stąd. I pod żadnym pozorem nie mów nic Orry’emu.","快走吧。无论如何，千万别把这件事告诉奥利。 ","","","Diego-CH0-None-Diego-1177","",""
"Content/Story/Missions/DIA_PC_Thief.d:404","W porządku?","好吧？","","False","TEXT_MATTM_20230808_122333","",""
