"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"Content/Story/Missions/DIA_ORG_818_Ratford.d:63","Taa, ale ze mną nie. Drax to łatwowierny idiota, który poczęstowałby orków piwem, bo pewnie im gorąco od tego słońca.","Možná, ale ne se mnou. Drax je naivní blázen, který by nabídl skřetu pivo, když mu bude slunce.","","True","Ratford-CH0-None-Ratford-72328","",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:64","Przykro mi, ale nic z tego.","Zapomeň na to, to nebude nic.","","True","Ratford-CH0-None-Ratford-4113-0","",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:75","Mogę cię jakoś przekonać?","Můžu tě nějak přesvědčit?","","True","Ratford-CH0-None-Hero-34959","",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:76","Słuchaj, nie chcę wychodzić na dupka. Naprawdę. Ale cię nie znam, a okazywanie zaufania ludziom, których się nie zna, to prosty sposób na szybki zgon.","Hele, nechci být žádný bastardi, upřímně ne. Ale já tě neznám a věřit někomu, koho neznáš, je tu jistá cesta ke smrti.","","True","Ratford-CH0-None-Ratford-35655","",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:87","Zamknij już kurwa ten ryj.","Už to bude!","","True","Ratford-CH0-None-Hero-26237","",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:88","No i sobie nagrabiłeś.","Velká chyba.","","True","Ratford-CH0-None-Ratford-60669","",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:101","Jak chcesz.","Když to říkáš.","","False","Ratford-CH0-None-Hero-69849","",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:101","Przykro mi, chłopie. Znajdziesz sobie coś innego.","Je mi líto. Něco najdeš.","","True","Ratford-CH0-None-Ratford-45016","",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:102","Powodzenia życzę.","Hodně štěstí.","","True","Ratford-CH0-None-Ratford-99079-1","",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:112","Dopiero mnie tu wrzucili. Szukam bezpiecznego miejsca na nocleg.","Jsem tady nový, ano. Hledám bezpečné místo, kde bych mohl spát.","","True","Ratford-CH0-None-Hero-81996","",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:113","To idź do Starego Obozu.","Tak běž do Starého tábora.","","True","Ratford-CH0-None-Ratford-13684","",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:114","Tamten Varantczyk powiedział, że muszę poczekać, aż Kopacze oczyszczą szlak.","Chtěl jsem, ale cesta je uzavřená... Budu muset počkat.","","True","Ratford-CH0-None-Hero-15424","",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:115","No to zaczekaj. Słuchaj, nic ode mnie nie dostaniesz, więc nie zawracaj mi dupy.","Tak počkej. Nemám pro tebe co dělat. Teď se ztrať.","","True","Ratford-CH0-None-Ratford-99940","",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:145","Co?!","Cože?!","","False","Ratford-CH0-None-Ratford-14986","",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:145","Pójdę już.","Tak já půjdu.","","True","DIA_ORG_818_Ratford_Hello_Again_Info.DIA_ORG_818_Ratford_Hello_Again.DIA_ORG_818_Ratford_Hello_Again_I_Will_Go_Now","AI_AddChoice",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:146","Ty też jesteś z tego Nowego Obozu?","Ty taky jsi z Nového tábora?","","True","DIA_ORG_818_Ratford_Hello_Again_Info.DIA_ORG_818_Ratford_Hello_Again.DIA_ORG_818_Ratford_Hello_Again_Are_You_From_New_Camp","AI_AddChoice",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:147","Co cię ugryzło?","Co je s tebou?","","True","DIA_ORG_818_Ratford_Hello_Again_Info.DIA_ORG_818_Ratford_Hello_Again.DIA_ORG_818_Ratford_Hello_Again_What_Do_You_Mean","AI_AddChoice",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:154","Co cię ugryzło?","Co je s tebou?","","True","Ratford-CH0-None-Hero-74210","",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:154","Parę wkurwiających robali. Na przykład taki jeden kretyn, który nie wie, kiedy odpuścić.","Ten blbec, co před mnou jen tak neví, kdy držet hubu, je jeden z nich.","","True","Ratford-CH0-None-Ratford-1706","",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:161","Ty też jesteś z tego Nowego Obozu?","Ty taky jsi z Nového tábora?","","True","Ratford-CH0-None-Hero-28264","",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:165","Jakim cudem zgadłeś?","Jak to myslíš?","","True","Ratford-CH0-None-Ratford-73615","",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:170","Pójdę już.","Tak já půjdu.","","True","Ratford-CH0-None-Hero-91268","",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:175","Mmm.","Hmm.","","True","Ratford-CH0-None-Ratford-40335","",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:179","Tak po prostu?","Prostě jen tak?","","False","Ratford_CH0_G1RDemo_DraxHunt_Caption_9934_0","",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:180","Świetnie. Dziękuję.","Dobrá, díky.","","True","Ratford_CH0_G1RDemo_DraxHunt_Caption_25858_0","",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:201","No tak. Nie żyje. Kurwa. To pewnie robota cieniostwora.","Takže je mrtvý... Sakra! To byla ta stínová bestie.","","True","TEXT_HECTO_20230817_110702_41","",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:202","Znałeś go?","Znal jsi ho?","","True","Ratford-CH0-G1RDemo_DraxHunt-Hero-46542","",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:202","Był z naszego gangu, więc tak. Właśnie dlatego jesteśmy tutaj z kumplem.","Byl bandit, jako jsme my, takže ano. Proto jsme tady já a Drax.","","True","Ratford-CH0-G1RDemo_DraxHunt-Ratford-56356","",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:203","Głupek uzależnił się od tego zielska, które sprzedają kultyści i zaczęło mu odwalać.","Ten idiot kouřil příliš mnoho drogy od sektářských šmejdů a ztratil rozum.","","True","Ratford-CH0-G1RDemo_DraxHunt-Ratford-72197","",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:204","Jak go widziałem po raz ostatni, to bredził coś o tym, jak to ich bóg gadał do niego we śnie. Kołowaty, jak nic.","Když jsem ho viděl naposledy, mluvil o tom, že s ním mluvil jejich bůh ve spánku. To je naprostá blbost, ale on tomu věřil.","","True","Ratford-CH0-G1RDemo_DraxHunt-Ratford-41347","",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:205","A potem, tydzień temu, po prostu wyszedł z obozu w samym środku nocy i już nie wrócił.","A pak, před týdnem, v noci prostě opustil tábor a utekl.","","True","Ratford-CH0-G1RDemo_DraxHunt-Ratford-76574","",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:214","Słuchaj, znalazłem to przy nieboszczyku.","Podívej - měl to na sobě.","","True","DIA_ORG_818_Ratford_Who_Are_You_Common_No_Offence.DIA_ORG_818_Ratford_Who_Are_You.DIA_ORG_818_Ratford_Who_Are_You_About_Mysterious_Note","AI_AddChoice",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:219","Co teraz?","Co teď?","","False","DIA_ORG_818_Ratford_Who_Are_You_Common_No_Offence.DIA_ORG_818_Ratford_Who_Are_You.DIA_ORG_818_Ratford_Who_Are_You_What_Now","AI_AddChoice",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:220","Ten bóg... istnieje naprawdę?","Ten bůh opravdu existuje?","","True","DIA_ORG_818_Ratford_Who_Are_You_Common_No_Offence.DIA_ORG_818_Ratford_Who_Are_You.DIA_ORG_818_Ratford_Who_Are_You_About_God","AI_AddChoice",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:221","Co to za sekta?","Co je to za sektu?","","True","DIA_ORG_818_Ratford_Who_Are_You_Common_No_Offence.DIA_ORG_818_Ratford_Who_Are_You.DIA_ORG_818_Ratford_Who_Are_You_About_Sect_Camp","AI_AddChoice",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:222","Mówisz o bagiennym zielu?","Mluvíš o trávy z bažin?","","True","DIA_ORG_818_Ratford_Who_Are_You_Common_No_Offence.DIA_ORG_818_Ratford_Who_Are_You.DIA_ORG_818_Ratford_Who_Are_You_About_Swamp_Herb","AI_AddChoice",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:224","Bóg mówił do niego we śnie?","Mluvil s ním nějaký bůh?","","True","DIA_ORG_818_Ratford_Who_Are_You_Common_No_Offence.DIA_ORG_818_Ratford_Who_Are_You.DIA_ORG_818_Ratford_Who_Are_You_About_Sleep","AI_AddChoice",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:236","Kim jesteś?","Kdo jsi?","","False","Ratford-CH0-None-Ratford-40635","",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:237","Nie celuj tym we mnie.","Dej tu zbraň pryč!","","True","DIA_ORG_818_Ratford_Who_Are_You_Info.DIA_ORG_818_Ratford_Who_Are_You.DIA_ORG_818_Ratford_Who_Are_You_Put_Away_Your_Weapon","AI_AddChoice",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:243","Tak go znalazłem.","Tak jsem ho našel!","","True","DIA_ORG_818_Ratford_Who_Are_You_Info.DIA_ORG_818_Ratford_Who_Are_You.DIA_ORG_818_Ratford_Who_Are_You_This_Is_How_I_Found_Jorik","AI_AddChoice",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:245","Znowu ty.","Zase ty.","","True","Ratford-CH0-None-Ratford-29260","",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:247","Chyba znalazłem twojego kumpla.","Myslím, že jsem našel tvýho kamaráda.","","True","Ratford-CH0-None-Hero-22878","",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:247","Właśnie widzę.","Vážně?","","True","Ratford-CH0-None-Ratford-80190","",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:264","Nie celuj tym we mnie.","Dej tu zbraň pryč!","","True","Ratford-CH0-None-Hero-57489","",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:269","Zła odpowiedź.","To není správná odpověď.","","True","Ratford-CH0-None-Ratford-67380","",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:274","Tak go znalazłem.","Tak jsem ho našel!","","True","Ratford-CH0-None-Hero-63229","",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:274","Wiem. Usłyszałbym odgłosy walki. Kim jesteś?","Myslel jsem, že slyším boj. Kdo jsi?","","True","Ratford-CH0-None-Ratford-52590","",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:275","Jestem tu nowy. Szukałem bezpiecznego miejsca na nocleg i znalazłem jego ciało.","Jsem tady nový. Jen jsem hledal bezpečné místo, kde bych mohl spát.","","True","Ratford-CH0-None-Hero-18505","",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:277","Żółtodziób? Nie spodziewałem się dzisiaj świeżynek.","Nováček? Myslel jsem, že tenhle týden sem nikdo nepřijde.","","True","Ratford-CH0-None-Ratford-16882","",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:278","No a jednak.","No, jeden už je.","","True","Ratford-CH0-None-Hero-55046","",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:283","Hmm.","Hmm...","","True","Ratford-CH0-None-Ratford-81347","",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:284","Dobra, wierzę ci.","Dobře, věřím ti.","","False","Ratford-CH0-None-Ratford-80505","",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:291","Bóg mówił do niego we śnie?","Mluvil s ním nějaký bůh?","","True","Ratford-CH0-G1RDemo_DraxHunt-Hero-41798","",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:295","„Szeptał”, chyba tego słowa użył. Tak się kończy palenie zielska od tych wariatów.","Slovo 'šeptat' mu bylo, ale ano. Jestli ho přeháníš, ta drogu ti rozbije hlavu.","","True","Ratford-CH0-G1RDemo_DraxHunt-Ratford-90716","",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:298","Mówisz o bagiennym zielu?","Mluvíš o trávy z bažin?","","True","Ratford-CH0-G1RDemo_DraxHunt-Hero-52915","",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:299","Ta. W dolinie jest bagno, a sekta, która tam urzęduje, uprawia i sprzedaje to zielsko.","Ano. Na jihu údolí je močál a sekta, která tam žije, ji vybuduje a prodává.","","True","Ratford-CH0-G1RDemo_DraxHunt-Ratford-28568","",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:302","Najwyraźniej palą je, bo „otwiera umysł na mądrość ich boga”, ale wielu ludzi spoza sekty też po nie sięga. Podobno pomaga się rozluźnić.","Tvrdí, že 'otvírá jejich ducha' pro hlas svého boha, nebo tak něco, ale lidé mimo sektář kouří jen pro odpočinek.","","True","Ratford-CH0-G1RDemo_DraxHunt-Ratford-82831","",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:307","Co to za sekta?","Co je to za sektu?","","True","Ratford-CH0-G1RDemo_DraxHunt-Hero-3445","",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:307","No tak... Zapominam, że jesteś tu nowy.","Správně, jsi nový.","","True","Ratford-CH0-G1RDemo_DraxHunt-Ratford-56576","",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:309","W dużym skrócie: mamy tu w Kolonii trzy obozy, a jeden z nich to powaleni sekciarze.","Zkrátka, ve Kolonii jsou tři tábory a jeden z nich patří sektě.","","True","Ratford-CH0-G1RDemo_DraxHunt-Ratford-61788","",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:309","Podobno ich naczelny wariat sześć lat temu miał wizję jakiegoś przedwiecznego boga, który ma się obudzić i zbawić ich wszystkich, więc przenieśli się na bagna. Do dziś tam mieszkają.","Před pár lety měl jejich šmejd 'vize' starého boha, který se probudil a zachránil všechny, takže jsou v bažinách a od té doby se tam potulují.","","True","Ratford-CH0-G1RDemo_DraxHunt-Ratford-95458","",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:316","Ten bóg... istnieje naprawdę?","Ten bůh opravdu existuje?","","True","Ratford-CH0-G1RDemo_DraxHunt-Caption-40855-0","",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:320","Jasne, że nie. Ten ich szef, Y’Berion, po prostu wykorzystuje to, że desperacko chcą się stąd wydostać.","Samozřejmě že ne. Váš vůdce, Y'Berion, využívá své zoufalství a slibuje naději, když ji není.","","True","Ratford-CH0-G1RDemo_DraxHunt-Ratford-87472","",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:324","Słuchaj, znalazłem to przy nieboszczyku.","Podívej - měl to na sobě.","","True","Ratford-CH0-G1RDemo_DraxHunt-Hero-99331","",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:410","List?","Dopis?","","True","Ratford-CH0-G1RDemo_DraxHunt-Ratford-7287-0","",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:411","Nie, rysunek. I jakieś symbole.","Ne, kresba. S nějakými symboly.","","True","Ratford-CH0-G1RDemo_DraxHunt-Hero-43548-0","",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:412","He. Musiał to nabazgrać, kiedy był już porobiony. Możesz to wziąć.","Hmm. Nejspíš se zbláznil. Nech si tu sračku.","","True","Ratford-CH0-G1RDemo_DraxHunt-Ratford-41888-0","",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:413","Co teraz? Zabierzesz go z powrotem do obozu?","A co teď? Chceš ho přivést zpátky do tábora?","","True","Ratford-CH0-G1RDemo_DraxHunt-Hero-9744-0","",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:413","Nie. Przeczekamy tu noc, a jutro wrócimy do obozu i powiemy szefowi, że Jorik nie żyje. I po temacie.","Ne. Zůstaneme tady a zítra se vrátíme do tábora a řekneme našemu šéfovi, že Jorik je mrtvý. A to je všecko.","","True","Ratford-CH0-G1RDemo_DraxHunt-Ratford-23899-0","",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:415","To ten... mówiłeś, że szukasz bezpiecznego miejsca na obóz, tak? Dobry pomysł, zwłaszcza że w okolicy grasuje cieniostwór.","Takže jsi říkal, že hledáš místo, kde by ses mohl vyspat? Dobrá představa, když si uvědomíš, že se tu potuluje stínová šelma...","","True","Ratford-CH0-G1RDemo_DraxHunt-Ratford-72836-0","",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:417","Taa.","Přesně tak.","","True","Ratford-CH0-G1RDemo_DraxHunt-Hero-90162-0","",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:418","Dobra już chuj tam – możesz spać przy naszym ognisku. W starym obozie Kopaczy po drugiej stronie Opuszczonej Kopalni. Stwór się tam nie zapuści.","Sakra, můžeš spát u ohně. Je to u Starého tábora kopáčů naproti opuštěnému dolu. Ta bestie tam nepřijde.","","True","Ratford-CH0-G1RDemo_DraxHunt-Ratford-32267-0","",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:349","Co teraz?","Co teď?","","False","Ratford-CH0-G1RDemo_DraxHunt-Hero-99334","",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:352","Przeszukałeś zwłoki?","Prohlédl jsi na tu mrtvolu?","","True","Ratford-CH0-G1RDemo_DraxHunt-Ratford-23614-3","",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:388","Zobaczmy, co ma przy sobie.","Pojďme se podívat na tu mrtvolu.","","True","Ratford-CH0-None-Ratford-44653","",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:410","Co to?","Co je to?","","True","Ratford-CH0-G1RDemo_DraxHunt-Ratford-63489","",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:439","Mój kumpel, Drax, powinien już być w obozie. Idziemy.","Drax by měl být u ohně. Tak jdeme.","","True","Ratford-CH0-G1RDemo_DraxHunt-Ratford-62191-1","",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:442","Tak czy siak, kolacji nie będzie, dopóki Drax nie upoluje dla nas paru ścierwojadów.","Nebude nic k jídlu, dokud Drax nezabije pár špinavých špinavců.","","True","Ratford-CH0-G1RDemo_DraxHunt-Ratford-32587-0","",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:444","Może ty mu pomożesz? Będzie mógł cię wtedy poznać.","Proč mu nepomůžeš? Pak se na tebe může dostat.","","True","Ratford-CH0-G1RDemo_DraxHunt-Ratford-15507-0","",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:447","Gdzie go szukać?","Kde ho najdu?","","False","Ratford-CH0-G1RDemo_DraxHunt-Hero-94901-0","",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:451","Idź tą drogą, aż dojdziesz do doliny. Powinien być gdzieś w okolicy. Spotkamy się w obozie.","Jdi po cestě dolů do údolí. Měl by tam být někde. Uvidíme se u ohně.","","True","Ratford-CH0-G1RDemo_DraxHunt-Ratford-26907-1","",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:459","Spotkamy się w obozie.","Sejdeme se u ohně.","","True","Ratford-CH0-G1RDemo_DraxHunt-Ratford-26907-2","",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:463","Tak po prostu?","Prostě jen tak?","","False","Ratford-CH0-G1RDemo_DraxHunt-Hero-9934-0","",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:466","Pewnie nie znalazłbym nieboszczyka przed zmrokiem, gdybyś nie postanowił pobuszować po krzakach.","Vážně? No dobře, kdybych se nepohlédl kolem těch keřů, nikdy bych Jorica nenašel.","","True","Ratford-CH0-G1RDemo_DraxHunt-Ratford-90459-0","",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:472","Świetnie. Dziękuję.","Dobrá, díky.","","True","Ratford-CH0-G1RDemo_DraxHunt-Hero-25858-0","",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:476","To ja ci dziękuję. Pewnie nie znalazłbym nieboszczyka przed zmrokiem gdybyś nie postanowił pobuszować po krzakach.","Měl bych ti poděkovat. Kdyby ses nepohlédl kolem těch keřů, nikdy bych Jorica nenašel.","","True","Ratford-CH0-G1RDemo_DraxHunt-Ratford-32619-0","",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:510","Co? Znajdźmy Draxa.","Cože? Najďme Draxe.","","True","Ratford-CH0-None-Ratford-26027","",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:513","No dobrze.","No dobře.","","False","DIA_ORG_818_Ratford_Go_Camp_Smalltalk_Info.DIA_ORG_818_Ratford_Go_Camp_Smalltalk.DIA_ORG_818_Ratford_Go_Camp_Smalltalk_Good","AI_AddChoice",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:518","Jak tu trafiłeś?","Jak ses sem dostal?","","False","DIA_ORG_818_Ratford_Go_Camp_Smalltalk_Info.DIA_ORG_818_Ratford_Go_Camp_Smalltalk.DIA_ORG_818_Ratford_Go_Camp_Smalltalk_How_Did_You_End_Here","AI_AddChoice",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:525","Jak jest w tym obozie, do którego należysz?","Tvůj tábor - jak to tam jde?","","True","DIA_ORG_818_Ratford_Go_Camp_Smalltalk_Info.DIA_ORG_818_Ratford_Go_Camp_Smalltalk.DIA_ORG_818_Ratford_Go_Camp_Smalltalk_How_Is_In_New_Camp","AI_AddChoice",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:535","No dobrze.","No dobře.","","False","Ratford-CH0-None-Hero-75802","",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:540","Jak tu trafiłeś?","Jak ses sem dostal?","","False","Ratford-CH0-None-Hero-63685","",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:542","Słuchaj, jestem ci dłużny za znalezienie Jorika, ale nie będę ci się zwierzać.","Hej, chlapče, něco ti dlužím za to, že jsi našel Jorica, ale to nás nedělá přáteli.","","True","Ratford-CH0-None-Ratford-21599","",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:545","Jak chcesz pogadać, to uderz do Draxa. Ten dureń pytluje jęzorem jak stara przekupa po paru głębszych.","Jestli chceš někoho s někým mluvit, promluv si s Draxem. Hne jako špinavá červečka po láhvi rumu.","","True","Ratford-CH0-None-Ratford-67954","",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:553","Jak jest w tym obozie, do którego należysz?","Tvůj tábor - jak to tam jde?","","True","Ratford-CH0-None-Hero-36270","",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:553","W Nowym Obozie? Jest w porządku.","Nový tábor? Dobrá, myslím.","","True","Ratford-CH0-None-Ratford-97063","",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:555","Musisz umieć o siebie zadbać, ale jeśli to potrafisz, masz dużo więcej swobody niż w pozostałych obozach.","Musíš se dávat na sebe pozor, ale za to máš větší svobodu než v ostatních táborech.","","True","Ratford-CH0-None-Ratford-72398","",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:556","Ach, no i Magowie Wody, którzy z nami mieszkają, sądzą, że zdołają nas stąd wydostać.","Och, a mágové Vody jsou přesvědčeni, že nás odsud jednoho dne dostanou.","","True","Ratford-CH0-None-Ratford-18169","",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:557","Naprawdę? Niby jak?","Vážně? Jak?","","True","Ratford-CH0-None-Hero-85496","",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:557","Chcą wysadzić wielką kupę niebieskiej rudy. Co, według mnie jest jeszcze durniejsze, niż się wydaje.","Chtějí vypálit obrovskou hromadu rudy - a ano, to zní stejně hloupě, jako je.","","True","Ratford-CH0-None-Ratford-7074","",""
"Content/Story/Missions/DIA_ORG_818_Ratford.d:560","No ale, tak szczerze, to nasz obóz jest w porządku, ale zapomnij o wolności.","Ale upřímně řečeno, náš tábor je v pořádku, pokud nevěříš všemu, co se říká.","","True","Ratford-CH0-None-Ratford-42915","",""
