"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:364","Rozumiem. Dzięki.","Vale, entendido. Gracias.","","","Kirgo-CH0-G1RDemo_KirgoFight-Hero-55473-0","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:367","Do usług. Lepiej znajdź sobie jakieś obozowisko. Zaczyna się ściemniać.","No hay de qué. Ahora deberías buscarte un campamento. Anochecerá pronto. ","","","Kirgo-CH0-G1RDemo_KirgoFight-Kirgo-83210","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:375","Do usług. Lepiej znajdź sobie jakieś obozowisko. Zaczyna się ściemniać.","No hay de qué. Ahora deberías buscarte un campamento. Anochecerá pronto. ","","","Kirgo-CH0-G1RDemo_KirgoFight-Kirgo-83210-0","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:396","Właściwie to dlaczego jesteś taki przyjazny?","A todo esto, ¿por qué eres tan amable?","","False","DIA_GRD_251_Kirgo_Why_Are_You_Nice.description","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:399","Właściwie to dlaczego jesteś taki przyjazny?","A todo esto, ¿por qué eres tan amable?","","","Kirgo-CH0-G1RDemo_KirgoFight-Hero-21333","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:399","Mówisz, jakby było w tym coś złego. Sam nie wiem. Może dlatego, że pozostali tutaj wyglądają, jakby nie srali od lat, więc próbuję to jakoś zrównoważyć.","Lo dices como si fuera algo malo. No sé. Tal vez sea porque aquí la gente tiene cara de no haber cagado en una década, así que intento equilibrar la balanza.","","","Kirgo-CH0-G1RDemo_KirgoFight-Kirgo-42430-0","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:427","Co powiesz na rewanż?","¿Te apetece la revancha?","","False","DIA_GRD_251_Kirgo_About_Rematch.description","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:435","Co powiesz na rewanż?","¿Te apetece la revancha?","","","Kirgo-CH0-G1RDemo_KirgoFight-Hero-57048","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:436","Tak szybko? Pewnie. Powiedz kiedy.","¿Qué? ¿Ya? Vale. Cuando quieras.","","","Kirgo-CH0-G1RDemo_KirgoFight-Kirgo-48441","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:440","Daj mi chwilę.","Dame un momento.","","False","DIA_GRD_251_Kirgo_About_Rematch_Info.DIA_GRD_251_Kirgo_About_Rematch.DIA_GRD_251_Kirgo_About_Rematch_Wait","AI_AddChoice",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:442","Tym razem się nie powstrzymuj. Daj z siebie wszystko.","Esta vez no te contengas. Empléate a fondo.","","False","DIA_GRD_251_Kirgo_About_Rematch_Info.DIA_GRD_251_Kirgo_About_Rematch.DIA_GRD_251_Kirgo_About_Rematch_No_Mercy","AI_AddChoice",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:451","Walczmy.","Luchemos.","","False","DIA_GRD_251_Kirgo_About_Rematch_Info.DIA_GRD_251_Kirgo_About_Rematch.DIA_GRD_251_Kirgo_About_Rematch_Fight","AI_AddChoice",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:454","Hm, czemu nie. Tylko najpierw skombinuj sobie jakąś broń.","Hum, ¿por qué no? Pero búscate un arma primero.","","","Kirgo-CH0-G1RDemo_KirgoFight-Kirgo-70786","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:464","Walczmy.","Luchemos.","","","Kirgo-CH0-G1RDemo_KirgoFight-Hero-23822","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:464","Dobrze. Pokaż, co potrafisz!","De acuerdo. ¡A ver qué sabes hacer!","","","Kirgo-CH0-G1RDemo_KirgoFight-Kirgo-18035","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:473","Tym razem się nie powstrzymuj. Daj z siebie wszystko.","Esta vez no te contengas. Empléate a fondo.","","","Kirgo-CH0-G1RDemo_KirgoFight-Hero-92998","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:474","Jesteś pewny? No dobrze, zatańczmy.","¿Estás seguro? De acuerdo, bailemos.","","","Kirgo-CH0-G1RDemo_KirgoFight-Kirgo-72913","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:483","Daj mi chwilę.","Dame un momento.","","","Kirgo-CH0-G1RDemo_KirgoFight-Hero-17711","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:487","Dobrze. Wiesz, gdzie mnie szukać.","Vale. Ya sabes dónde encontrarme.","","","Kirgo-CH0-G1RDemo_KirgoFight-Kirgo-27576","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:520","Nieźle... Tego się nie spodziewałem.","No está mal... Eso no me lo esperaba.","","","Kirgo-CH0-None-Kirgo-65501","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:522","Dobra walka. Idzie ci coraz lepiej!","Bien luchado. ¡Estás mejorando!","","","Kirgo-CH0-None-Kirgo-22502","",""
"Content/Story/Missions/DIA_GRD_251_Kirgo.d:522","Muszę wracać do roboty. Do zobaczenia.","Bueno, tengo que volver al trabajo. Nos vemos.","","","Kirgo-CH0-None-Kirgo-30285-0","",""
