"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"Content/Story/Missions/DIA_PC_Thief.d:305","Nie tutaj – to teren Starego Obozu. Rozejrzyj się po kanionie, na pewno coś znajdziesz. Nawet jeśli będzie to tylko zardzewiały kilof.","Aquí no. Eso es propiedad del Campamento Viejo. Busca por el cañón, seguro que hay algo. Aunque solo sea una piqueta oxidada.","","","Diego-CH0-None-Diego-67611","",""
"Content/Story/Missions/DIA_PC_Thief.d:326","Słuchaj, POZWOLISZ mi się tu przespać.","TIENES que dejarme dormir aquí.","","False","DIA_PC_Thief_You_Let_Me_Sleep_Here.description","",""
"Content/Story/Missions/DIA_PC_Thief.d:331","Słuchaj, POZWOLISZ mi się tu przespać.","TIENES que dejarme dormir aquí. ","","","Diego-CH0-None-Hero-31895","",""
"Content/Story/Missions/DIA_PC_Thief.d:331","Uważaj, chłopcze. Na pewno chcesz się tak bawić?","Ojito con lo que dices, chaval. ¿Seguro que quieres ir por ese camino?","","","Diego-CH0-None-Diego-68146","",""
"Content/Story/Missions/DIA_PC_Thief.d:335","Tylko żartowałem.","Estaba bromeando.","","False","DIA_PC_Thief_You_Let_Me_Sleep_Here_Info.DIA_PC_Thief_You_Let_Me_Sleep_Here.DIA_PC_Thief_This_Is_A_Joke","AI_AddChoice",""
"Content/Story/Missions/DIA_PC_Thief.d:338","Stary dziad z ciebie.","Eres un viejo.","","False","DIA_PC_Thief_You_Let_Me_Sleep_Here_Info.DIA_PC_Thief_You_Let_Me_Sleep_Here.DIA_PC_Thief_You_Are_Old","AI_AddChoice",""
"Content/Story/Missions/DIA_PC_Thief.d:343","Stary dziad z ciebie.","Eres un viejo. ","","","Diego-CH0-None-Hero-72690","",""
"Content/Story/Missions/DIA_PC_Thief.d:347","W takim razie miejmy to z głowy.","Pues acabemos con esto.","","","Diego-CH0-None-Diego-85201","",""
"Content/Story/Missions/DIA_PC_Thief.d:355","Tylko żartowałem.","Estaba bromeando.","","","Diego-CH0-None-Hero-91798","",""
"Content/Story/Missions/DIA_PC_Thief.d:357","To lepiej nie żartuj, bo mało kto ma tutaj poczucie humoru.","Pues no bromees. Esta prisión está llena de aguafiestas.","","","Diego-CH0-None-Diego-10917","",""
"Content/Story/Missions/DIA_PC_Thief.d:371","Miał miejsce wypadek. Kirgo nie żyje.","Ha habido un accidente. Kirgo ha muerto.","","False","DIA_PC_Thief_About_Kirgo_Death.description","",""
"Content/Story/Missions/DIA_PC_Thief.d:381","Miał miejsce wypadek. Kirgo nie żyje.","Ha habido un accidente. Kirgo ha muerto. ","","","Diego-CH0-None-Hero-6226","",""
"Content/Story/Missions/DIA_PC_Thief.d:382","Co?!","... ¿Qué?","","","Diego-CH0-None-Diego-31204","",""
"Content/Story/Missions/DIA_PC_Thief.d:382","Trenowaliśmy walkę i źle się to skończyło. Uznałem, że powinienem ci powiedzieć.","Hicimos una pelea de entrenamiento y no acabó bien. Pensé que debía decírtelo.","","","Diego-CH0-None-Hero-9564","",""
"Content/Story/Missions/DIA_PC_Thief.d:384","Dobrze rozumiem? Zabiłeś jednego z naszych ludzi i wróciłeś, żeby mi o tym powiedzieć?","A ver si me aclaro: ¿has matado a uno de nuestros hombres y has vuelto para decírmelo?","","","Diego-CH0-None-Diego-50517","",""
"Content/Story/Missions/DIA_PC_Thief.d:385","Na to wychodzi.","Más o menos.","","","Diego-CH0-None-Hero-99938","",""
"Content/Story/Missions/DIA_PC_Thief.d:385","Jesteś albo wyjątkowo uczciwy, albo wyjątkowo głupi. Szlag, ten dzień robi się coraz paskudniejszy.","... Eres extremadamente sincero o extremadamente tonto. Hay que joderse, este día no hace más que empeorar.","","","Diego-CH0-None-Diego-4242","",""
"Content/Story/Missions/DIA_PC_Thief.d:386","Wynoś się z Placu Wymian i nie rzucaj w oczy.","Sal de la Zona de Intercambio y agacha la cabeza. ","","","Diego-CH0-None-Diego-74131","",""
"Content/Story/Missions/DIA_PC_Thief.d:388","I, gdy nasi ludzie oczyszczą drogę, zapomnij o wszystkim, co mówiłem o przeprawie do Starego Obozu. Odpadasz.","Y olvida todo lo que dije sobre ir al Campamento Viejo cuando nuestros hombres despejen el camino. Estás fuera. ","","","Diego-CH0-None-Diego-75116","",""
"Content/Story/Missions/DIA_PC_Thief.d:389","W porządku, dziękuję.","Está bien. Gracias.","","False","DIA_PC_Thief_About_Kirgo_Death_Here_Info.DIA_PC_Thief_About_Kirgo_Death.DIA_PC_Thief_About_Kirgo_Death_I_Understand_Thank_You","AI_AddChoice",""
"Content/Story/Missions/DIA_PC_Thief.d:393","Nie jesteś pod wrażeniem?","¿No estás impresionado?","","False","DIA_PC_Thief_About_Kirgo_Death_Here_Info.DIA_PC_Thief_About_Kirgo_Death.DIA_PC_Thief_About_Kirgo_Death_Are_You_Impressed","AI_AddChoice",""
"Content/Story/Missions/DIA_PC_Thief.d:396","Nie zabijesz mnie?","¿No vas a matarme?","","False","DIA_PC_Thief_About_Kirgo_Death_Here_Info.DIA_PC_Thief_About_Kirgo_Death.DIA_PC_Thief_About_Kirgo_Death_Will_You_Spare_Me","AI_AddChoice",""
"Content/Story/Missions/DIA_PC_Thief.d:398","Nie jesteś pod wrażeniem?","¿No estás impresionado?","","","Diego-CH0-None-Caption-69944-0","",""
"Content/Story/Missions/DIA_PC_Thief.d:402","Czy jes...","¿Que si no estoy...?","","","Diego-CH0-None-Diego-94971","",""
"Content/Story/Missions/DIA_PC_Thief.d:404","Nie jestem pewien, czy próbujesz być zabawny, ale moja cierpliwość ma granice.","No sé si intentas hacerte el gracioso, pero se me está acabando la paciencia. ","","","Diego-CH0-None-Diego-76598","",""
"Content/Story/Missions/DIA_PC_Thief.d:407","Nie zabijesz mnie?","¿No vas a matarme?","","","Diego-CH0-None-Caption-96231-0","",""
"Content/Story/Missions/DIA_PC_Thief.d:411","A chcesz, żebym to zrobił?","¿Quieres que lo haga?","","","Diego-CH0-None-Diego-16593","",""
"Content/Story/Missions/DIA_PC_Thief.d:413","Nie.","No.","","","Diego-CH0-None-Hero-54250","",""
"Content/Story/Missions/DIA_PC_Thief.d:414","To nie zadawaj głupich pytań.","Pues no preguntes estupideces. ","","","Diego-CH0-None-Diego-95015","",""
"Content/Story/Missions/DIA_PC_Thief.d:415","W porządku, dziękuję.","Está bien. Gracias.","","","Diego-CH0-None-Hero-67451","",""
"Content/Story/Missions/DIA_PC_Thief.d:417","Nie mów tak. To był wypadek i nie pójdziesz przez niego do piachu.","No me vengas con esas. Fue un accidente y no vas a morir por ello.","","","Diego-CH0-None-Diego-31013","",""
"Content/Story/Missions/DIA_PC_Thief.d:419","Idź już stąd. I pod żadnym pozorem nie mów nic Orry’emu.","Ahora vete. Y hagas lo que hagas, NO se lo digas a Orry. ","","","Diego-CH0-None-Diego-1177","",""
