"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"Content/Story/Missions/DIA_ORG_819_Drax.d:62","„Naszym” ognisku?","¿""Nuestra"" hoguera?","","False","DIA_ORG_819_Drax_Hello_Info.DIA_ORG_819_Drax_Hello.DIA_ORG_819_Drax_Hello_About_Fire","AI_AddChoice",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:72","„Naszym” ognisku?","¿""Nuestra"" hoguera?","","","Drax-CH0-G1RDemo_DraxHunt-Hero-47782","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:73","Taa, jest moje i moich ziomków.","Sí, mía y de mi amigo. Ya lo conocerás.","","","Drax-CH0-G1RDemo_DraxHunt-Drax-87244","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:83","Nie brzmisz, jakbyś był z Khorinis.","Tu común no parece de Khorinis.","","","Drax-CH0-None-Hero-72487","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:85","Ty też nie.","El tuyo tampoco.","","","Drax-CH0-None-Drax-86382","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:85","To skąd jesteś? Krainy Centralne?","¿De dónde eres? ¿De las Tierras Medias?","","","Drax-CH0-None-Hero-57725","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:89","Może tak, może nie.","Tal vez sí, tal vez no. ","","","Drax-CH0-None-Drax-47752","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:94","Skąd mam wiedzieć, że to nie pułapka?","¿Cómo sé que esto no es una trampa? ","","","Drax-CH0-G1RDemo_DraxHunt-Hero-80576","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:95","A wyglądam ci na złego złoczyńcę, który chce ograbić biedną świeżynkę z całego nieistniejącego dobytku?","¿Quieres decir que si soy el malvado villano que quiere robarle al novato todas sus pepitas inexistentes?","","","Drax-CH0-G1RDemo_DraxHunt-Drax-27434","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:96","Bez urazy, przyjacielu, ale gdybym miał z tobą problem, już byś nie żył.","Sin ánimo de ofender, colega, si tuviera algún problema contigo, ya estarías muerto.","","","Drax-CH0-G1RDemo_DraxHunt-Drax-91704","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:102","A ty co z tego masz? Spokojnie dałbyś radę tym ścierwojadom w pojedynkę.","¿Qué sacas tú a cambio? Tienes pinta de que podrías matar a esos carroñeros tú solo.","","","Drax-CH0-G1RDemo_DraxHunt-Hero-61662-0","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:103","Aleś ty ostrożny. To dobrze! Po pierwsze: pamiętam, jak sam zostałem tu wrzucony i wszyscy próbowali mnie orżnąć albo zabić.","Eres muy desconfiado. ¡Bien! Para empezar, recuerdo la sensación de que te metan aquí y que todo el mundo intente joderte vivo.","","","Drax-CH0-G1RDemo_DraxHunt-Drax-66721","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:104","Po drugie: jeśli się okaże, że jesteś choć ODROBINĘ mniej bezużyteczny niż przeciętna świeżynka, mogę ci doradzić, żebyś olał to, co pewnie nagadał ci Diego, i spróbował dołączyć do NASZEGO obozu – Nowego Obozu.","Además, si resulta que eres por lo menos un POQUITO menos inútil que el novato medio, podría decirte que te mees en lo que seguramente te haya dicho Diego y trates de unirte a NUESTRO campamento, el Campamento Nuevo.","","","Drax-CH0-G1RDemo_DraxHunt-Drax-59742","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:107","Przynajmniej z nami nie będziesz musiał do końca życia włazić w dupę Gomezowi.","Allí no tendrás que lamerle el culo a Gómez el resto de tu vida.","","","Drax-CH0-G1RDemo_DraxHunt-Drax-43603","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:109","Nie jestem zainteresowany.","No me interesa.","","False","DIA_ORG_819_Drax_Hello_You_Could_Do_It_Yourself.DIA_ORG_819_Drax_Hello.DIA_ORG_819_Drax_Hello_No","AI_AddChoice",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:110","Umowa stoi. Jaki jest plan?","Hecho. ¿Cuál es la estrategia?","","False","DIA_ORG_819_Drax_Hello_You_Could_Do_It_Yourself.DIA_ORG_819_Drax_Hello.DIA_ORG_819_Drax_Hello_About_Plan","AI_AddChoice",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:114","A ten wasz gang ma przywódcę?","¿Vuestra banda tiene un líder?","","False","DIA_ORG_819_Drax_Hello_You_Could_Do_It_Yourself.DIA_ORG_819_Drax_Hello.DIA_ORG_819_Drax_Hello_About_Leader","AI_AddChoice",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:117","Skąd mam wiedzieć, że to nie pułapka?","¿Cómo sé que esto no es una trampa?","","False","DIA_ORG_819_Drax_Hello_You_Could_Do_It_Yourself.DIA_ORG_819_Drax_Hello.DIA_ORG_819_Drax_Hello_Maybe_Its_A_Trap","AI_AddChoice",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:122","Nie brzmisz, jakbyś był z Khorinis.","Tu común no parece de Khorinis.","","False","DIA_ORG_819_Drax_Hello_You_Could_Do_It_Yourself.DIA_ORG_819_Drax_Hello.DIA_ORG_819_Drax_Hello_You_Are_Not_From_Khorinis","AI_AddChoice",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:129","„Naszym” ognisku?","¿""Nuestra"" hoguera?","","False","DIA_ORG_819_Drax_Hello_You_Could_Do_It_Yourself.DIA_ORG_819_Drax_Hello.DIA_ORG_819_Drax_Hello_About_Fire","AI_AddChoice",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:132","A ten wasz gang ma przywódcę?","¿Vuestra banda tiene un líder?","","","TEXT_DAVID_20230811_170556_41","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:132","Ma – Laresa. Ale powtarzam: to nie jest taki układ jak w Starym Obozie. Dowodzi, bo najlepiej nadaje się do tej roboty, i tyle. Kiedy to się zmieni, ustąpi miejsca komuś lepszemu.","Sí que lo tiene: Lares. Pero te repito: no es como en el Campamento Viejo. Lo seguimos porque es el hombre más indicado para el puesto y ya está. En cuanto eso cambie, tendrá que dejarlo.","","","TEXT_DAVID_20230811_170615","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:143","Umowa stoi. Jaki jest plan?","Hecho. ¿Cuál es la estrategia?","","","Drax-CH0-G1RDemo_DraxHunt-Hero-66022","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:144","Nie potrzebujemy planu. Te ptaszyska są głupie jak but, więc po prostu wpadasz i je zabijasz.","No hay ninguna. Esos pájaros son más tontos que una piedra, así que carga contra ellos y hazlos papilla.","","","TEXT_DAVID_20230811_170008","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:148","Tylko nie daj się otoczyć. Daj znać, jak będziesz gotowy. Wtedy wyruszymy.","Pero no dejes que te rodeen. Avísame cuando estés listo y nos lanzamos.","","","TEXT_DAVID_20230811_170018","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:153","Nie jestem zainteresowany.","No me interesa.","","","Drax-CH0-G1RDemo_DraxHunt-Hero-34325","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:153","Nie przepadasz za towarzystwem, co? Głupie podejście, ale jak sobie chcesz. Tylko trzymaj się z daleka od moich ścierwojadów, bo mogę cię z którymś pomylić.","No eres muy sociable, ¿eh? Una decisión estúpida, en mi opinión, pero vale. Eso sí, no toques a esos carroñeros o podría confundirte con uno de ellos.","","","Drax-CH0-G1RDemo_DraxHunt-Drax-97644-2","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:179","Zapolujmy.","Vámonos de caza.","","False","DIA_ORG_819_Drax_Lets_Hunt.description","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:184","Zapolujmy.","Vámonos de caza.","","","Drax-CH0-G1RDemo_DraxHunt-Hero-36233","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:186","I to właśnie chciałem usłyszeć. Broń masz?","Música para mis oídos. ¿Tienes un arma?","","","Drax-CH0-None-Drax-27879","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:193","Tak.","Sí.","","","Drax-CH0-None-Hero-90162","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:194","Dobrze. No to chodź za mną.","Bien. Pues sígueme.","","","Drax-CH0-None-Drax-91362","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:196","Nie.","No.","","","Drax-CH0-None-Hero-54250","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:202","Jaja sobie robisz? To weź jakąś znajdź. Mogę zaczekać jeszcze parę minut.","¿Lo dices en serio? Pues ve a buscar una. Puedo esperar unos minutos más. ","","","Drax-CH0-None-Drax-3588-0","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:224","Może za chwilę.","Tal vez más tarde.","","False","DIA_ORG_819_Drax_Hunting_Maybe_Later.description","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:232","Może za chwilę.","Tal vez más tarde.","","","Kirgo-CH0-G1RDemo_KirgoFight-Hero-79373","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:236","Dobrze, mogę chwilę poczekać.","Puedo esperar unos minutos más. ","","","Drax-CH0-None-Drax-3588-1","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:291","Zapomnij o ścierwojadach.","Olvídate de los carroñeros.","","","Drax-CH0-G1RDemo_DraxHunt-Drax-50312","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:292","Dlaczego?","¿Por qué?","","","Drax-CH0-G1RDemo_DraxHunt-Hero-62484","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:292","Bo ktoś je ukatrupił, kiedy nie patrzyłem. Jestem PEWIEN, że to nie byłeś ty.","Porque alguien los ha matado cuando no estaba atento. SEGURO que no has sido tú.","","","Drax-CH0-G1RDemo_DraxHunt-Drax-43473","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:294","Dobra, chuj z tym. Wracam do obozu. Na kolację będzie suszone mięso...","Bueno, a la mierda, me vuelvo al campamento. Habrá que cenar cecina... ","","","Drax-CH0-G1RDemo_DraxHunt-Drax-95185","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:280","Chodźmy.","Vamos. ","","","Drax-CH0-G1RDemo_DraxHunt-Drax-78430","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:280","Ha! Niezła zdobycz.","¡Ja! Menudo botín.","","","Drax-CH0-G1RDemo_DraxHunt-Drax-18631","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:283","Miałem zamiar wypatroszyć je tutaj, ale skoro Rat jest już w obozie, nie traćmy więcej czasu. Spotkamy się na miejscu, młody! Dobra robota.","Iba a destriparlos aquí, pero si Rats ya está en el campamento, no perdamos más tiempo. ¡Nos vemos allí, novato! Buen trabajo.","","","Drax-CH0-G1RDemo_DraxHunt-Drax-16681","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:295","Ale co z naszą umową? Ciągle potrzebuję noclegu.","Pero ¿qué hay de nuestro trato? Aún necesito un sitio donde dormir.","","","Drax-CH0-G1RDemo_DraxHunt-Hero-1376","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:297","Taa... Współczuję, naprawdę. Niestety, nic w życiu nie ma za darmo.","Sí, y te comprendo, en serio. Por desgracia, en esta vida no hay nada gratis.","","","Drax-CH0-G1RDemo_DraxHunt-Drax-70710","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:306","Rozejrzyj się po okolicy. Na pewno sobie coś znajdziesz.","Busca por ahí. Seguro que encuentras otro sitio.","","","Drax-CH0-G1RDemo_DraxHunt-Drax-40881","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:311","Nie jesteś z tych, którzy lubią planować, co? Nieważne. Mamy skubańce. Wiesz, jak się je patroszy?","No te gusta hacer planes, ¿eh? Bueno, qué más da. Los tenemos. ¿Sabes destriparlos?","","","Drax-CH0-G1RDemo_FindJorik-Drax-80360","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:314","Dobra robota! Nawet niezła ta zdobycz. Słuchaj, wiesz, jak się je patroszy?","¡Ja! Buen trabajo, es un fantástico botín. ¿Sabes destriparlos? ","","","Drax-CH0-G1RDemo_FindJorik-Drax-55131","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:314","Eee, no cóż...","Bueno... ","","","Drax-CH0-G1RDemo_FindJorik-Hero-55641-0","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:315","Nieważne, poradzę sobie. Skoro już tu jesteś, to może mógłbyś znaleźć mojego druha Ratforda i sprawdzić, czy nie potrzebuje pomocy.","No pasa nada, lo hago yo. Ahora que lo pienso, podrías ir a buscar a mi amigo Ratford mientras tanto, a ver si necesita ayuda.","","","Drax-CH0-G1RDemo_FindJorik-Drax-59799-0","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:317","Jeden z członków naszej kompanii, Jorik, zaginął. Sądzimy, że może być gdzieś w kanionie. Rat właśnie go szuka. Do zobaczenia przy ognisku.","Uno de nuestro grupo, Jorik, ha desaparecido y creemos que está en alguna parte del cañón. Rats lo está buscando. Nos vemos en la hoguera.","","","Drax-CH0-G1RDemo_FindJorik-Drax-21285-0","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:319","Jak wygląda ten cały Ratford?","¿Qué aspecto tiene tu amigo Ratford?","","False","DIA_ORG_819_Drax_After_Hunting_Info.DIA_ORG_819_Drax_After_Hunting.DIA_ORG_819_Drax_Hello_About_Ratford","AI_AddChoice",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:320","Co się stało z tym Jorikiem?","¿Qué le ha pasado a ese tal Jorik?","","False","DIA_ORG_819_Drax_After_Hunting_Info.DIA_ORG_819_Drax_After_Hunting.DIA_ORG_819_Drax_After_Hunting_About_Jorik","AI_AddChoice",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:323","Twój gang pewnie dowodzi tym Nowym Obozem, o którym wspominałeś?","Supongo que vuestra banda gobierna ese ""Campamento Nuevo"" que mencionaste antes.","","False","DIA_ORG_819_Drax_After_Hunting_Info.DIA_ORG_819_Drax_After_Hunting.DIA_ORG_819_Drax_After_Hunting_About_Crew","AI_AddChoice",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:326","„Kompanii”?","¿Vuestro ""grupo""?","","False","DIA_ORG_819_Drax_After_Hunting_Info.DIA_ORG_819_Drax_After_Hunting.DIA_ORG_819_Drax_Hello_About_Company","AI_AddChoice",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:334","Przykro mi, przyjacielu, ale dokonałeś wyboru. Powodzenia.","Lo siento, colega, tomaste tu decisión. Que tengas suerte por ahí.","","","Drax-CH0-G1RDemo_DraxHunt-Drax-57366","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:338","„Kompanii”?","¿Vuestro ""grupo""?","","","Drax-CH0-G1RDemo_FindJorik-Hero-91969-0","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:340","Tak, naszego gangu. Czerwoni nazywają nas bandytami, ale to niesprawiedliwa opinia. Jesteśmy czymś więcej.","Sí, nuestra banda. Los Rojos nos llaman ""bandidos"", pero no me parece justo. Somos mucho más que eso. ","","","Drax-CH0-G1RDemo_FindJorik-Drax-9536-0","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:341","Twój gang pewnie dowodzi tym Nowym Obozem, o którym wspominałeś?","Supongo que vuestra banda gobierna ese ""Campamento Nuevo"" que mencionaste antes.","","","Drax-CH0-G1RDemo_FindJorik-Hero-86916-0","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:342","„Dowodzi” to nie jest właściwe słowo. Jasne, mamy swoje kliki i tak dalej, ale nie ma ustalonych zasad czy sztywnej, jak to się mówi, hierarchii.","Yo no utilizaría la palabra ""gobernar"". A ver, sí, hay facciones y todo eso, pero no hay reglas fijas ni —¿cómo se dice?— ""jerarquías"".","","","Drax-CH0-G1RDemo_FindJorik-Drax-45745-0","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:349","Ale pogadamy o tym, kiedy już nabiję tego ścierwojada na ruszt i upiekę go na wolnym ogniu.","Pero, como ya te he dicho, hablaremos de eso cuando tenga ese carroñero ensartado y chisporroteando sobre el fuego.","","","Drax-CH0-G1RDemo_FindJorik-Drax-77367-0","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:350","Co się stało z tym Jorikiem?","¿Qué le ha pasado a ese tal Jorik? ","","","Drax-CH0-G1RDemo_FindJorik-Hero-96179-0","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:354","Tego właśnie chcemy się dowiedzieć. Facet po prostu wziął, gdzieś poszedł i tyleśmy go widzieli.","Bueno, eso es lo que hemos venido a averiguar. Un día se marchó y no ha vuelto desde entonces. ","","","Drax-CH0-G1RDemo_FindJorik-Drax-63260-0","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:357","Ktoś widział, jak się wspinał po zboczach kanionu w okolicy, ale nic poza tym.","Alguien lo vio escalando por este cañón, aquí, pero de momento nada.","","","Drax-CH0-G1RDemo_FindJorik-Drax-56611-0","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:358","Jak wygląda ten cały Ratford?","¿Qué aspecto tiene tu amigo Ratford?","","","Drax-CH0-G1RDemo_FindJorik-Hero-29676-0","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:360","Mojej postury, czarne włosy, krzaczaste wąsy. Nosi taki sam pancerz jak ja, więc powinno go być łatwo wypatrzyć.","Es de mi tamaño, pelo negro, bigotón... Lleva la misma armadura que yo, así que debería ser fácil verlo. ","","","Drax-CH0-G1RDemo_FindJorik-Drax-46680-2","",""
"Content/Story/Missions/DIA_ORG_819_Drax.d:366","Znajdź Jorika i wróćcie tutaj. Do tego czasu rozpalę ogień i przygotuję kolację. A tak przy okazji... Jestem Drax.","Tráelo aquí cuando hayas encontrado a Jorik. Para entonces debería tener listos el fuego y la cena. Ah, por cierto: me llamo Drax.","","","Drax-CH0-G1RDemo_FindJorik-Drax-94407-0","",""
