"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"Content/Story/Missions/DIA_GRD_254_Orry.d:89","Nie chcę o tym gadać.","Non ne voglio parlare.","","False","DIA_GRD_254_Orry_What_Did_You_Do_Info.DIA_GRD_254_Orry_What_Did_You_Do.DIA_GRD_254_Orry_What_Did_You_Do_No_More_About_It","AI_AddChoice",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:93","Znalazłem się w niewłaściwym miejscu o niewłaściwym czasie.","Ero nel posto sbagliato, al momento sbagliato.","","False","DIA_GRD_254_Orry_What_Did_You_Do_Info.DIA_GRD_254_Orry_What_Did_You_Do.DIA_GRD_254_Orry_What_Did_You_Do_Wrong_Place_And_Time","AI_AddChoice",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:96","Zabiłem człowieka.","Ho ucciso una persona.","","False","DIA_GRD_254_Orry_What_Did_You_Do_Info.DIA_GRD_254_Orry_What_Did_You_Do.DIA_GRD_254_Orry_What_Did_You_Do_I_Killed_Someone","AI_AddChoice",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:104","Zabiłem człowieka.","Ho ucciso una persona.","","","Orry-CH0-None-Caption-85953-0","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:105","Ty? A nie wyglądasz.","Tu? Non ti facevo quel tipo di persona.","","","Orry-CH0-None-Orry-24602","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:106","Tylko nie mów o tym komu popadnie. Ogranicz się do tych, których to może zaciekawić.","Tientelo per te, però - o comunque dillo solo alle persone giuste.","","","Orry-CH0-None-Orry-37552","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:110","Jasne.","D'accordo.","","","Orry-CH0-None-Hero-17139","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:115","Znalazłem się w niewłaściwym miejscu o niewłaściwym czasie.","Ero nel posto sbagliato, al momento sbagliato.","","","Orry-CH0-None-Caption-7105-0","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:117","Gdzieś to już słyszałem.","L'ho già sentita questa.","","","Orry-CH0-None-Orry-97807","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:125","Nie chcę o tym gadać.","Non ne voglio parlare.","","","Orry-CH0-None-Caption-16021-0","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:125","Nie będziemy się sobie zwierzać? W porządku.","Che, non sei in vena di confidenze? Va bene.","","","Orry-CH0-None-Orry-84803","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:128","I tak wszyscy zawsze mówią to samo.","È sempre la solita storia, comunque.","","","Orry-CH0-None-Orry-50138","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:143","Chciałbym o coś zapytać.","Ho alcune domande.","","False","DIA_GRD_254_Orry_Let_Me_Ask_You_Something.description","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:154","Chciałbym o coś zapytać.","Ho alcune domande.","","","Orry-CH0-G1RDemo_OrryBeer-Hero-57035","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:154","Czyżby? A mnie strasznie zaschło w gardle.","Ah sì? Beh, io ho la gola secca. ","","","Orry-CH0-G1RDemo_OrryBeer-Orry-74214","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:155","Zróbmy tak: znajdź mi coś mocniejszego, a jak zwilżę gardełko to możesz pytać, jakby jutra miało nie być.","Senti qua, tu mi trovi qualcosa da bere, e a quel punto puoi chiedermi tutto quel che ti passa per la testa. ","","","Orry-CH0-G1RDemo_OrryBeer-Orry-3732","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:158","Rączka rączkę myje.","Una mano lava l'altra.","","","Orry-CH0-G1RDemo_OrryBeer-Orry-31914","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:158","Nie mam czasu na bzdury.","Non ho tempo per queste cose.","","False","DIA_GRD_254_Orry_Let_Me_Ask_You_Something_Info.DIA_GRD_254_Orry_Let_Me_Ask_You_Something.DIA_GRD_254_Orry_Let_Me_Ask_You_Something_No_Time","AI_AddChoice",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:159","Niech będzie.","Si può fare.","","False","DIA_GRD_254_Orry_Let_Me_Ask_You_Something_Info.DIA_GRD_254_Orry_Let_Me_Ask_You_Something.DIA_GRD_254_Orry_Let_Me_Ask_You_Something_Agree","AI_AddChoice",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:160","O jakim napitku mówimy?","Che cosa vuoi da bere?","","False","DIA_GRD_254_Orry_Let_Me_Ask_You_Something_Info.DIA_GRD_254_Orry_Let_Me_Ask_You_Something.DIA_GRD_254_Orry_Let_Me_Ask_You_Something_About_Beer","AI_AddChoice",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:167","O jakim napitku mówimy?","Che cosa vuoi da bere?","","","Orry-CH0-G1RDemo_OrryBeer-Hero-67257","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:167","Oo napiłbym się varanckiego czerwonego, rocznik ’82. I przydałaby się cycata, ruda dziewka, która będzie mi polewać.","Vorrei un vino rosso varantiano d'annata, e non mi dispiacerebbe che fosse una gnocca dai capelli rossi a versarmelo. ","","","Orry-CH0-G1RDemo_OrryBeer-Orry-96594","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:168","Ale niestety to Kolonia, więc wystarczy mi butelczyna tej berbeluchy, która uchodzi tu za piwo.","Purtroppo, siamo nella Colonia, quindi dovrò accontentarmi di una bottiglia di quell'acqua sporca che il Re ci vende come ""birra"".","","","Orry-CH0-G1RDemo_OrryBeer-Orry-2862","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:179","Niech będzie.","Si può fare. ","","","Orry-CH0-G1RDemo_OrryBeer-Hero-28969","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:181","Dzięki niech będą Innosowi. Wiesz, gdzie mnie szukać.","Sia lode a Innos. Sai dove trovarmi. ","","","Orry-CH0-G1RDemo_OrryBeer-Orry-103","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:192","Nie mam czasu na bzdury.","Non ho tempo per queste cose.","","","Orry-CH0-G1RDemo_OrryBeer-Hero-42210","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:193","Co, jesteś ponad to?","Non è un compito alla tua altezza, eh?","","","Orry-CH0-G1RDemo_OrryBeer-Orry-28733","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:195","Oj, chłopcze, czeka cię nie lada niespodzianka.","Oh, ragazzo mio, ti aspetta un brusco risveglio.  ","","","Orry-CH0-G1RDemo_OrryBeer-Orry-31985-0","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:214","Muszę ci coś powiedzieć. Kirgo nie żyje.","Devo dirti una cosa. Kirgo è morto.","","False","DIA_GRD_254_Orry_About_Kirgo_Death.description","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:223","Muszę ci coś powiedzieć. Kirgo nie żyje.","Devo dirti una cosa. Kirgo è morto.","","","Orry-CH0-None-Hero-88403","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:225","...Co?! Jak? Dlaczego?","... Cosa? Perché? Come?","","","Orry-CH0-None-Orry-44358","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:225","To był wypadek. Trenowaliśmy walkę i... nadział mi się na miecz.","È stato un incidente. Stavamo facendo un po' di pratica e mi è scivolata la spada.","","False","DIA_GRD_254_Orry_About_Kirgo_Death_Info.DIA_GRD_254_Orry_About_Kirgo_Death.DIA_GRD_254_Orry_About_Kirgo_Death_Truth","AI_AddChoice",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:229","To chyba sprawka cieniostwora.","Penso che sia stata la Bestia d'Ombra.","","False","DIA_GRD_254_Orry_About_Kirgo_Death_Info.DIA_GRD_254_Orry_About_Kirgo_Death.DIA_GRD_254_Orry_About_Kirgo_Death_Lie","AI_AddChoice",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:233","To chyba sprawka cieniostwora.","Penso che sia stata la Bestia d'Ombra.","","","Orry-CH0-None-Caption-88176-0","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:234","Przecież widziałem go dziś rano... Kurwa... KURWA MAĆ!","La - ma l'ho visto stamattina! Cazzo... CAZZO!","","","Orry-CH0-None-Orry-51220","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:235","Nie mogę teraz opuścić posterunku, ale poszukam go jutro z samego rana.","Ora non posso lasciare la postazione, ma domani andrò a vederlo come prima cosa.","","","Orry-CH0-None-Orry-45442","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:240","Przekonamy się, kto to zrobił. W każdym razie... dzięki za informację.","A quel punto cercherò di capire chi o cosa l'ha ucciso. Ad ogni modo... grazie per avermelo detto. ","","","Orry-CH0-None-Orry-22759","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:244","To był wypadek. Trenowaliśmy walkę i... nadział mi się na miecz.","È stato un incidente. Stavamo facendo un po' di pratica e mi è scivolata la spada.","","","Orry-CH0-None-Caption-12927-0","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:245","...Wypadek?","Un... incidente?","","","Orry-CH0-None-Orry-36012","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:246","Nie, nie, nie kupuję tego. Kirgo był jednym z najlepszych zabijaków na arenie.","No. No, non me la bevo, Kirgo era uno dei migliori combattenti dell'arena. ","","","Orry-CH0-None-Orry-21384","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:250","Ty to zrobiłeś. I to celowo. Powalony gnój... Zapierdolę cię!","Sei stato tu, e l'hai fatto apposta. Pazzo bastardo... Ti faccio fuori, cazzo!","","","Orry-CH0-None-Orry-10752","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:274","Masz. Twoje piwo.","Ecco la tua birra.","","False","DIA_GRD_254_Orry_Your_Beer.description","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:287","Masz. Twoje piwo.","Ecco la tua birra.","","","Orry-CH0-G1RDemo_OrryBeer-Hero-22970","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:291","Zbawco!","Mio salvatore!","","","Orry-CH0-G1RDemo_OrryBeer-Orry-69058","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:292","Uech. Smakuje jak fermentowany szczoch.","Ugh... sa di sottopalla. ","","","Orry-CH0-G1RDemo_OrryBeer-Orry-30075","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:294","No, ale chciałeś przecież o coś zapytać. Wal śmiało.","Parliamo d'altro. Avevi delle domande, no? Dimmi pure. ","","","Orry-CH0-G1RDemo_OrryBeer-Orry-62196","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:295","To wszystko. Dzięki.","Questo è tutto. Grazie.","","False","DIA_GRD_254_Orry_Your_Beer_Info.DIA_GRD_254_Orry_Your_Beer.DIA_GRD_254_Orry_Your_Beer_Thats_All","AI_AddChoice",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:297","A może jakieś inne rady? Jak przeżyć w Kolonii?","Che ne dici di qualche consiglio in generale? Qualcosa riguardo la vita qui nella Colonia?","","False","DIA_GRD_254_Orry_Your_Beer_Info.DIA_GRD_254_Orry_Your_Beer.DIA_GRD_254_Orry_Your_Beer_How_To_Survive_In_The_Colony","AI_AddChoice",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:302","Gdzie mogę dostać broń?","Dove posso trovare un'arma?","","False","DIA_GRD_254_Orry_Your_Beer_Info.DIA_GRD_254_Orry_Your_Beer.DIA_GRD_254_Orry_Your_Beer_About_Weapon","AI_AddChoice",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:303","Jak się żyje w Starym Obozie?","Com'è Campo Vecchio?","","False","DIA_GRD_254_Orry_Your_Beer_Info.DIA_GRD_254_Orry_Your_Beer.DIA_GRD_254_Orry_Your_Beer_About_Life_In_The_Old_Camp","AI_AddChoice",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:306","Naprawdę nie mogę spać na Placu Wymian? Przynajmniej do czasu, aż uprzątną rumowisko?","Puoi farmi dormire nella zona di scambio? Solo finché non avrete ripulito il passaggio?","","False","DIA_GRD_254_Orry_Your_Beer_Info.DIA_GRD_254_Orry_Your_Beer.DIA_GRD_254_Orry_Your_Beer_Why_Cant_I_Sleep_Here","AI_AddChoice",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:312","Naprawdę nie mogę spać na Placu Wymian? Przynajmniej do czasu, aż uprzątną rumowisko?","Puoi farmi dormire nella zona di scambio? Solo finché non avrete ripulito il passaggio? ","","","Orry-CH0-G1RDemo_OrryBeer-Hero-36883","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:313","Dopóki nie dołączysz do Starego Obozu – nic z tego. Diego na pewno już ci to wyjaśnił.","Non finché non ti sarai unito a Campo Vecchio, amico. Sono sicuro che Diego ti abbia già detto la stessa cosa. ","","","Orry-CH0-G1RDemo_OrryBeer-Orry-5926","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:315","A nie mogę po prostu dołączyć do was z marszu?","E se mi unissi a voi adesso?","","","Orry-CH0-G1RDemo_OrryBeer-Hero-26122","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:315","Tylko Gomez może przyjmować nowych członków.","C'è solo un uomo che può prendere questa decisione, ossia Gomez. ","","","Orry-CH0-G1RDemo_OrryBeer-Orry-60815","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:316","Powiem ci szczerze. Jeśli nie masz na tyle pomyślunku, żeby zostać Cieniem lub Strażnikiem, to lepiej się do nas nie pchać.","Francamente, a meno che tu non abbia quel che serve per diventare un'Ombra o una Guardia, pensaci due volte prima di unirti a noi. ","","","Orry-CH0-G1RDemo_OrryBeer-Orry-62379","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:319","Większość świeżaków ląduje z kilofem w kopalni. Będą wydobywać rudę do usranej śmierci. Nie chcesz takiego życia.","Alla maggior parte dei novellini viene dato un piccone e passano il resto della propria vita nelle miniere. Non penso sia quello che vuoi.","","","Orry-CH0-G1RDemo_OrryBeer-Orry-8934","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:320","To wszystko. Dzięki.","Questo è tutto. Grazie.","","False","DIA_GRD_254_Orry_Your_Beer_Why_Cant_I_Sleep_Here.DIA_GRD_254_Orry_Your_Beer.DIA_GRD_254_Orry_Your_Beer_Thats_All","AI_AddChoice",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:326","A może jakieś inne rady? Jak przeżyć w Kolonii?","Che ne dici di qualche consiglio in generale? Qualcosa riguardo la vita qui nella Colonia?","","False","DIA_GRD_254_Orry_Your_Beer_Why_Cant_I_Sleep_Here.DIA_GRD_254_Orry_Your_Beer.DIA_GRD_254_Orry_Your_Beer_How_To_Survive_In_The_Colony","AI_AddChoice",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:331","Gdzie mogę dostać broń?","Dove posso trovare un'arma?","","False","DIA_GRD_254_Orry_Your_Beer_Why_Cant_I_Sleep_Here.DIA_GRD_254_Orry_Your_Beer.DIA_GRD_254_Orry_Your_Beer_About_Weapon","AI_AddChoice",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:337","A jakiś porządny miecz?","E una spada vera e propria?","","False","DIA_GRD_254_Orry_Your_Beer_Why_Cant_I_Sleep_Here.DIA_GRD_254_Orry_Your_Beer.DIA_GRD_254_Orry_Your_Beer_About_Good_Sword","AI_AddChoice",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:340","Jak się żyje w Starym Obozie?","Com'è Campo Vecchio?","","False","DIA_GRD_254_Orry_Your_Beer_Why_Cant_I_Sleep_Here.DIA_GRD_254_Orry_Your_Beer.DIA_GRD_254_Orry_Your_Beer_About_Life_In_The_Old_Camp","AI_AddChoice",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:346","Jeśli nie mogę spać na Placu Wymian, to gdzie?","Se non posso dormire nella zona di scambio, dove posso andare?","","False","DIA_GRD_254_Orry_Your_Beer_Why_Cant_I_Sleep_Here.DIA_GRD_254_Orry_Your_Beer.DIA_GRD_254_Orry_Your_Beer_If_Not_Here_Then_Where","AI_AddChoice",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:350","Jeśli nie mogę spać na Placu Wymian, to gdzie?","Se non posso dormire nella zona di scambio, dove posso andare?","","","Orry-CH0-G1RDemo_OrryBeer-Hero-31470","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:351","A co, na ziemi nie łaska?","Non puoi dormire per terra?","","","Orry-CH0-G1RDemo_OrryBeer-Orry-72919","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:351","Diego mówił, że w okolicy kanionu łazi cieniostwór.","Diego ha detto che hanno avvistato una Bestia d'Ombra vicino al canyon.","","","Orry-CH0-G1RDemo_OrryBeer-Hero-35560","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:352","Aaa, no tak. Psiajucha, pechowo. Możesz spróbować w starym obozie Kopaczy na występie skalnym naprzeciwko zatopionej kopalni.","Oh, giusto, me n'ero dimenticato. Cazzo, che sfiga. Magari prova a dare un'occhiata al vecchio accampamento dei minatori, si trova sull'altura dall'altra parte del canyon rispetto alla miniera allagata.","","","Orry-CH0-G1RDemo_OrryBeer-Orry-11063","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:358","Wydaje mi się, że widziałem, jak ktoś się tam kręci... Może ci z Nowego Obozu. Zresztą sam się przekonasz.","Anche se penso di aver visto qualcuno aggirarsi da quelle parti... gente di Campo Nuovo, forse. Beh, lo scoprirai.  ","","","Orry-CH0-G1RDemo_OrryBeer-Orry-57449","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:362","Jak się żyje w Starym Obozie?","Com'è Campo Vecchio?  ","","","Orry-CH0-G1RDemo_OrryBeer-Caption-18442-0","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:363","Czasem słońce, czasem sraczka.","C'è di meglio, c'è di peggio. ","","","Orry-CH0-G1RDemo_OrryBeer-Orry-7851","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:364","Wiesz... Jeśli dogadasz się z ogarami, będzie to pewnie najlepsza opcja na normalne życie w tym miejscu.","Beh, se ti comporti bene con i pezzi grossi, probabilmente è la tua miglior occasione per condurre una vita normale qui dentro.","","","Orry-CH0-G1RDemo_OrryBeer-Orry-67623","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:369","Yhym. A konkretniej?","In che senso?","","","Orry-CH0-G1RDemo_OrryBeer-Hero-47911","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:371","Ale jeśli wkurzysz niewłaściwych ludzi...","Se darai fastidio alle persone sbagliate, tuttavia... ","","","Orry-CH0-G1RDemo_OrryBeer-Orry-45936","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:374","Łapię.","Ho capito.","","","Orry-CH0-G1RDemo_OrryBeer-Hero-90405","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:375","Gdzie mogę dostać broń?","Dove posso trovare un'arma?","","","Orry-CH0-G1RDemo_OrryBeer-Hero-75124","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:377","Na pewno nie od nas.","Beh, non qui. ","","","Orry-CH0-G1RDemo_OrryBeer-Orry-21858","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:378","Spróbuj poszukać wokół Opuszczonej Kopalni. Wala się tam pewnie sporo starych narzędzi, może nawet jakieś żelastwo.","Magari dai un'occhiata intorno alla Miniera Abbandonata. Probabilmente ci sono ancora dei vecchi attrezzi, o magari potresti trovare pure una lama.","","","Orry-CH0-G1RDemo_OrryBeer-Orry-10311","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:383","To wszystko. Dzięki.","Questo è tutto. Grazie.","","False","DIA_GRD_254_Orry_Your_Beer_About_Weapon.DIA_GRD_254_Orry_Your_Beer.DIA_GRD_254_Orry_Your_Beer_Thats_All","AI_AddChoice",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:384","A może jakieś inne rady? Jak przeżyć w Kolonii?","Che ne dici di qualche consiglio in generale? Qualcosa riguardo la vita qui nella Colonia?","","False","DIA_GRD_254_Orry_Your_Beer_About_Weapon.DIA_GRD_254_Orry_Your_Beer.DIA_GRD_254_Orry_Your_Beer_How_To_Survive_In_The_Colony","AI_AddChoice",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:391","A jakiś porządny miecz?","E una spada vera e propria?","","False","DIA_GRD_254_Orry_Your_Beer_About_Weapon.DIA_GRD_254_Orry_Your_Beer.DIA_GRD_254_Orry_Your_Beer_About_Good_Sword","AI_AddChoice",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:393","Jak się żyje w Starym Obozie?","Com'è Campo Vecchio?","","False","DIA_GRD_254_Orry_Your_Beer_About_Weapon.DIA_GRD_254_Orry_Your_Beer.DIA_GRD_254_Orry_Your_Beer_About_Life_In_The_Old_Camp","AI_AddChoice",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:398","Naprawdę nie mogę spać na Placu Wymian? Przynajmniej do czasu, aż uprzątną rumowisko?","Puoi farmi dormire nella zona di scambio? Solo finché non avrete ripulito il passaggio?","","False","DIA_GRD_254_Orry_Your_Beer_About_Weapon.DIA_GRD_254_Orry_Your_Beer.DIA_GRD_254_Orry_Your_Beer_Why_Cant_I_Sleep_Here","AI_AddChoice",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:407","Jeśli nie mogę spać na Placu Wymian, to gdzie?","Se non posso dormire nella zona di scambio, dove posso andare?","","False","DIA_GRD_254_Orry_Your_Beer_About_Weapon.DIA_GRD_254_Orry_Your_Beer.DIA_GRD_254_Orry_Your_Beer_If_Not_Here_Then_Where","AI_AddChoice",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:409","A jakiś porządny miecz?","E una spada vera e propria?","","","Orry-CH0-G1RDemo_OrryBeer-Hero-59001","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:410","Taki to będziesz musiał ukraść. Albo kupić.","Quella dovrai comprarla o prenderla da qualcuno. ","","","Orry-CH0-G1RDemo_OrryBeer-Orry-10367","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:411","Mam dla ciebie radę: ciesz się ze wszystkiego, co tu dostajesz, i staraj się nie sprawiać wrażenia, że świat jest ci coś winien.","Vuoi un consiglio? Sii grato per tutto quello che otterrai qui, e non pensare mai che ti sia dovuto alcunché. ","","","Orry-CH0-G1RDemo_OrryBeer-Orry-62457","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:416","Bo nie jest.","Perché non è così. ","","","Orry-CH0-G1RDemo_OrryBeer-Orry-79853","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:418","W porządku. Rozejrzę się.","Va bene. Darò un'occhiata.","","","Orry-CH0-G1RDemo_OrryBeer-Hero-54075","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:419","Tak zrób.","Vai.","","","Orry-CH0-G1RDemo_OrryBeer-Orry-21881","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:421","A może jakieś inne rady? Jak przeżyć w Kolonii?","Che ne dici di qualche consiglio in generale? Qualcosa riguardo la vita qui nella Colonia?","","","Orry-CH0-G1RDemo_OrryBeer-Hero-21109","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:422","Pogódź się z losem.","Scordatelo.","","","Orry-CH0-G1RDemo_OrryBeer-Orry-18513","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:422","Z losem?","Che ora sono qui?","","","Orry-CH0-G1RDemo_OrryBeer-Hero-81881","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:424","Ta. To jest teraz twój dom i zostaniesz tu do usranej śmierci. Nie słuchaj bełkotu ryżojadów czy innych kultystów.","Sì, esatto. Questo posto è la tua nuova casa, e sei destinato a rimanere qui - non importa quello che ti diranno i mangiariso o i cultisti. ","","","Orry-CH0-G1RDemo_OrryBeer-Orry-34140","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:426","Jak już sobie wbijesz to jedno do głowy, będzie ci się tutaj żyło całkiem znośnie.","Una volta che l'avrai capito, la vita qui dentro non sarà poi così male.","","","Orry-CH0-G1RDemo_OrryBeer-Orry-42085","",""
"Content/Story/Missions/DIA_GRD_254_Orry.d:428","Pewnie masz rację.","Probabilmente hai ragione.","","False","DIA_GRD_254_Orry_Your_Beer_How_To_Survive_In_The_Colony.DIA_GRD_254_Orry_Your_Beer.DIA_GRD_254_Orry_Your_Beer_Maybe_You_Are_Right","AI_AddChoice",""
